"articleID","attributes","record"
25342,"journal","Research on Social Work Practice"
25342,"pubYear","1999"
25342,"location","US"
25342,"author","Royse, David"
25343,"article","Assessment of posttraumatic symptoms in children: Development and preliminary validation of parent and child scales."
25343,"journal","Research on Social Work Practice"
25343,"pubYear","1999"
25343,"location","US"
25343,"author","Greenwald, Ricky"
25343,"author","Rubin, Allen"
25344,"article","The Homesickness and Contentment scale: Developing a culturally sensitive measure of adjustment for Asians."
25344,"journal","Research on Social Work Practice"
25344,"pubYear","1999"
25344,"location","US"
25344,"author","Shin, Heajong"
25344,"author","Abell, Neil"
25345,"article","Treatment of antisocial behavior in adolescent inpatients: Behavioral changes and client satisfaction."
25345,"journal","Research on Social Work Practice"
25345,"pubYear","1999"
25345,"location","US"
25345,"author","Wong, Stephen E."
25346,"article","The effects of an abstinence-based sex education program on middle school students' knowledge and beliefs."
25346,"journal","Research on Social Work Practice"
25346,"pubYear","1999"
25346,"location","US"
25346,"author","Arnold, Elizabeth Mayfield"
25346,"author","Smith, Thomas E."
25346,"author","Harrison, Dianne F."
25346,"author","Springer, David W."
25420,"article","Predicting children's domestic violence service participation and completion."
25420,"journal","Research on Social Work Practice"
25420,"pubYear","1998"
25420,"location","US"
25420,"author","Peled, Einat"
25420,"author","Edleson, Jeffrey L."
25421,"article","Treatment of sexual dysfunctions: What social workers need to know."
25421,"journal","Research on Social Work Practice"
25421,"pubYear","1998"
25421,"author","Dziegielewski, Sophia F."
25421,"author","Resnick, Cheryl"
25421,"author","Nelson-Gardell, Debra"
25421,"author","Harrison, Dianne F."
25422,"article","The impact of child protective service training: A longitudinal study of workers' job performance, knowledge, and attitudes."
25422,"journal","Research on Social Work Practice"
25422,"pubYear","1998"
25422,"location","US"
25422,"author","Leung, Patrick"
25422,"author","Monit Cheung, Kam-fong"
25423,"article","Evaluating the Georgia legislative Waiver's effectiveness in deterring juvenile crime."
25423,"journal","Research on Social Work Practice"
25423,"pubYear","1998"
25423,"location","US"
25423,"author","Risler, Edwin A."
25423,"author","Sweatman, Tim"
25423,"author","Nackerud, Larry"
25424,"article","The effects of aggression replacement training on antisocial behavior in a runaway shelter."
25424,"journal","Research on Social Work Practice"
25424,"pubYear","1998"
25424,"location","US"
25424,"author","Nugent, William R."
25424,"author","Bruley, Charlene"
25424,"author","Allen, Patricia"
25425,"article","Group behavioral therapy for adolescents with obsessive–compulsive disorder: Preliminary outcomes."
25425,"journal","Research on Social Work Practice"
25425,"pubYear","1998"
25425,"location","US"
25425,"author","Fischer, Daniel J."
25425,"author","Himle, Joseph A."
25425,"author","Hanna, Gregory L."
25479,"article","Clients without a cause: Is there a legal right to effective treatment?"
25479,"journal","Research on Social Work Practice"
25479,"pubYear","1998"
25479,"author","Corcoran, Kevin"
25480,"article","Social work practice in the 21st century."
25480,"journal","Research on Social Work Practice"
25480,"pubYear","1998"
25480,"author","Sheldon, Brian"
25481,"article","Development of a social support scale: An evaluation of psychometric properties."
25481,"journal","Research on Social Work Practice"
25481,"pubYear","1998"
25481,"author","Macdonald, Grant"
25482,"article","Validation of the Practice Skills Inventory with experienced clinical social workers."
25482,"journal","Research on Social Work Practice"
25482,"pubYear","1998"
25482,"author","O'Hare, Thomas"
25482,"author","Collins, Pauline"
25482,"author","Walsh, Thomas"
25483,"article","Significance of peer social support with dually diagnosed clients: Findings from a pilot study."
25483,"journal","Research on Social Work Practice"
25483,"pubYear","1998"
25483,"author","Klein, Amelia Rocco"
25483,"author","Cnaan, Ram A."
25483,"author","Whitecraft, Jeanie"
25484,"article","Advance directives: A social work initiative to increase participation."
25484,"journal","Research on Social Work Practice"
25484,"pubYear","1998"
25484,"author","Gockel, Jane"
25484,"author","Morrow-Howell, Nancy"
25484,"author","Thompson, Edith"
25484,"author","Pousson, Mark"
25484,"author","Johnson, Marva"
25485,"article","Evaluating treatment issues in a military drug and alcohol treatment program."
25485,"journal","Research on Social Work Practice"
25485,"pubYear","1998"
25485,"location","US"
25485,"author","Westhius, David J."
25485,"author","Hayashi, Reiko"
25485,"author","Hart, Laurel"
25485,"author","Cousert, David"
25485,"author","Spinks, Martha"
25581,"article","An alternative to suspension for middle school youths with behavior problems: Findings from a 'school survival' group."
25581,"journal","Research on Social Work Practice"
25581,"pubYear","1998"
25581,"location","US"
25581,"author","Dupper, David R."
25582,"article","Evaluating the effectiveness of multifamily group therapy in child abuse and neglect."
25582,"journal","Research on Social Work Practice"
25582,"pubYear","1998"
25582,"location","US"
25582,"author","Meezan, William"
25582,"author","O'Keefe, Maura"
25583,"article","The Chinese version of the Self-Report Family Inventory:  Does culture make a difference?"
25583,"journal","Research on Social Work Practice"
25583,"pubYear","1998"
25583,"location","Hong Kong"
25583,"author","Shek, Daniel T. L."
25584,"article","The use of the Social Support Behaviors Scale with adolescents."
25584,"journal","Research on Social Work Practice"
25584,"pubYear","1998"
25584,"location","US"
25584,"author","Corcoran, Jacqueline"
25584,"author","Franklin, Cynthia"
25584,"author","Bennett, Patricia"
25585,"article","Using the Child Behavior Checklist in assessing conduct disorder: Issues of reliability and validity."
25585,"journal","Research on Social Work Practice"
25585,"pubYear","1998"
25585,"author","Lowe, Laura A."
25586,"article","Assessing parenting skills through role-play: Development and reliability."
25586,"journal","Research on Social Work Practice"
25586,"pubYear","1998"
25586,"author","Magen, Randy H."
25586,"author","Rose, Sheldon D."
25587,"article","Assessing post-traumatic stress disorder in children: Diagnostic and measurement strategies."
25587,"journal","Research on Social Work Practice"
25587,"pubYear","1998"
25587,"author","Sauter, Jennifer"
25587,"author","Franklin, Cynthia"
25640,"article","Understanding and interpreting polytomous logistic regression: Applications to research on social work practice."
25640,"journal","Research on Social Work Practice"
25640,"pubYear","1998"
25640,"author","Unrau, Yvonne A."
25640,"author","Coleman, Heather"
25641,"article","Measuring staff empowerment: Development of a Worker Empowerment Scale."
25641,"journal","Research on Social Work Practice"
25641,"pubYear","1998"
25641,"author","Leslie, Donald R."
25641,"author","Holzhalb, Carol M."
25641,"author","Holland, Thomas P."
25642,"article","Using second-order factor analysis in examining multiple problems of clients."
25642,"journal","Research on Social Work Practice"
25642,"pubYear","1998"
25642,"location","US"
25642,"author","Pike, Cathy King"
25642,"author","Hudson, Walter W."
25642,"author","Murphy, Douglas L."
25642,"author","McCuan, Eloise Rathbone"
25643,"article","The importance of context in understanding homelessness and mental illness: Lessons learned from a research demonstration project."
25643,"journal","Research on Social Work Practice"
25643,"pubYear","1998"
25643,"author","Mowbray, Carol T."
25643,"author","Bybee, Deborah"
25644,"article","Intensive case management and rehospitalization: A survival analysis."
25644,"journal","Research on Social Work Practice"
25644,"pubYear","1998"
25644,"location","US"
25644,"author","Patterson, David A."
25644,"author","Lee, Myung-Shin"
25645,"article","Evaluation of a self-help manual for the female partners of heavy drinkers."
25645,"journal","Research on Social Work Practice"
25645,"pubYear","1998"
25645,"author","Barber, James G."
25645,"author","Gilbertson, Robyn"
25858,"article","Exploring the equivalence of factor structure in a measure of depression between Black and White women: Measurement issues in comparative research."
25858,"journal","Research on Social Work Practice"
25858,"pubYear","1997"
25858,"location","US"
25858,"author","Tran, Thanh V."
25859,"article","The Hospital Social Work Self-Efficacy Scale: A replication."
25859,"journal","Research on Social Work Practice"
25859,"pubYear","1997"
25859,"location","US"
25859,"author","Holden, Gary"
25859,"author","Cuzzi, Lawrence"
25859,"author","Rutter, Steve"
25859,"author","Chernack, Peter"
25859,"author","Rosenberg, Gary"
25860,"article","Development of a Helping Relationship Inventory for social work practice."
25860,"journal","Research on Social Work Practice"
25860,"pubYear","1997"
25860,"location","US"
25860,"author","Poulin, John"
25860,"author","Young, Thomas"
25861,"article","The effects of anger control training on adolescent antisocial behavior."
25861,"journal","Research on Social Work Practice"
25861,"pubYear","1997"
25861,"location","US"
25861,"author","Nugent, William R."
25861,"author","Champlin, Denice"
25861,"author","Wiinimaki, Liz"
25862,"article","Evaluating cognitive-behavioral treatment of schizophrenia: Four single-case studies."
25862,"journal","Research on Social Work Practice"
25862,"pubYear","1997"
25862,"author","Bradshaw, William"
25923,"article","Evaluating social work field instruction:  Rotations versus year-long placements."
25923,"journal","Research on Social Work Practice"
25923,"pubYear","1997"
25923,"location","US"
25923,"author","Cuzzi, Lawrence"
25923,"author","Holden, Gary"
25923,"author","Chernack, Peter"
25923,"author","Rutter, Steve"
25923,"author","et"
25924,"article","Evaluating culturally sensitive practice through single-system design:  Methodological issues and strategies."
25924,"journal","Research on Social Work Practice"
25924,"pubYear","1997"
25924,"author","Rodgers, Antoinette Y."
25924,"author","Potocky, Miriam"
25925,"article","Evaluating employee assistance programs."
25925,"journal","Research on Social Work Practice"
25925,"pubYear","1997"
25925,"author","Masi, Dale A."
25926,"article","Returning to work after heart transplantation:  A replication."
25926,"journal","Research on Social Work Practice"
25926,"pubYear","1997"
25926,"author","Paris, Wayne"
25926,"author","Tebow, Sarah"
25926,"author","Dahr, Ahmad S."
25926,"author","Cooper, David K. C."
25927,"article","Evaluating the delivery of a teen pregnancy and parenting program across two settings."
25927,"journal","Research on Social Work Practice"
25927,"pubYear","1997"
25927,"location","US"
25927,"author","Fischer, Robert L."
25928,"article","Evaluating parent training for emotionally abusive and neglectful parents:  Comparing individual versus individual and group intervention."
25928,"journal","Research on Social Work Practice"
25928,"pubYear","1997"
25928,"author","Iwaniec, Dorota"
25929,"article","Promoting the use of single-case designs:  Social work experiences from England and Finland."
25929,"journal","Research on Social Work Practice"
25929,"pubYear","1997"
25929,"location","Finland"
25929,"location","England"
25929,"author","Kazi, Mansoor A. F."
25929,"author","Mantysaari, Mikko"
25929,"author","Rostila, Ilmari"
25930,"article","Evaluating social work:  Progress and prospects."
25930,"journal","Research on Social Work Practice"
25930,"pubYear","1997"
25930,"author","Cheetham, Juliet"
26029,"article","Development and validation of a scale for measuring social work practice skills."
26029,"journal","Research on Social Work Practice"
26029,"pubYear","1997"
26029,"author","O'Hare, Thomas"
26029,"author","Collins, Pauline"
26030,"article","Trichotillomania: A social worker's guide to practice."
26030,"journal","Research on Social Work Practice"
26030,"pubYear","1997"
26030,"author","Bordnick, Patrick S."
26031,"article","Predicting use of child welfare services after intensive family preservation services."
26031,"journal","Research on Social Work Practice"
26031,"pubYear","1997"
26031,"author","Unrau, Yvonne A."
26032,"article","Social skills training in groups with developmentally disabled adults."
26032,"journal","Research on Social Work Practice"
26032,"pubYear","1997"
26032,"author","Hall, James A."
26032,"author","Schlesinger, David J."
26032,"author","Dineen, John P."
26033,"article","Cognitive-behavioral group counseling to prevent HIV transmission in gay and bisexual men: Factors contributing to successful risk reduction."
26033,"journal","Research on Social Work Practice"
26033,"pubYear","1997"
26033,"author","Roffman, Roger A."
26033,"author","Downey, Lois"
26033,"author","Beadnell, Blair"
26033,"author","Gordon, Judith R."
26033,"author","et"
26034,"article","'Straight talk': The effectiveness of a psychoeducational group intervention for heterosexuals with HIV/AIDS."
26034,"journal","Research on Social Work Practice"
26034,"pubYear","1997"
26034,"author","Pomeroy, Elizabeth C."
26034,"author","Rubin, Allen"
26034,"author","Van Laningham, Lois"
26034,"author","Walker, Rebecca J."
26243,"article","Toward welfare that works."
26243,"journal","Research on Social Work Practice"
26243,"pubYear","1997"
26243,"author","Opulente, Mary"
26243,"author","Mattaini, Mark A."
26244,"article","Assessing the utility of the Drug Abuse Screening Test in the workplace."
26244,"journal","Research on Social Work Practice"
26244,"pubYear","1997"
26244,"author","El-Bassel, Nabila"
26244,"author","Schilling, Robert F."
26244,"author","Schinke, Steven"
26244,"author","Orlandi, Mario"
26244,"author","et"
26245,"article","Comprehensive assessment in social work practice: The Multi-Problem Screening Inventory."
26245,"journal","Research on Social Work Practice"
26245,"pubYear","1997"
26245,"author","Hudson, Walter W."
26245,"author","McMurtry, Steven L."
26246,"article","Training in behavioral social work: A pilot study."
26246,"journal","Research on Social Work Practice"
26246,"pubYear","1997"
26246,"author","Dillenburger, Karola"
26246,"author","Godina, Lidija"
26246,"author","Burton, Maxine"
26247,"article","Group work intervention with female survivors of childhood sexual abuse."
26247,"journal","Research on Social Work Practice"
26247,"pubYear","1997"
26247,"author","Richter, Nancy L."
26247,"author","Snider, Elizabeth"
26247,"author","Gorey, Kevin M."
26248,"article","A critical review of randomized field trials of case management for individuals with serious and persistent mental illness."
26248,"journal","Research on Social Work Practice"
26248,"pubYear","1997"
26248,"author","Draine, Jeffrey"
26249,"article","Social work treatment of anorexia and bulimia: Guidelines for practice."
26249,"journal","Research on Social Work Practice"
26249,"pubYear","1997"
26249,"author","Shekter-Wolfson, Lorie F."
26249,"author","Woodside, D. Blake"
26249,"author","Lackstrom, Jan"
26255,"article","Research-based family interventions for the treatment of schizophrenia."
26255,"journal","Research on Social Work Practice"
26255,"pubYear","1996"
26255,"author","Gingerich, Susan L."
26255,"author","Bellack, Allan S."
26256,"article","The scientific evaluation of new claims."
26256,"journal","Research on Social Work Practice"
26256,"pubYear","1996"
26256,"author","Curtis, George C."
26257,"article","The Centre for Evaluation Studies at the University of Huddersfield: A profile."
26257,"journal","Research on Social Work Practice"
26257,"pubYear","1996"
26257,"author","Kazi, Mansoor A. F."
26258,"article","Data analysis problems in single-case evaluation: Issues for research on social work practice."
26258,"journal","Research on Social Work Practice"
26258,"pubYear","1996"
26258,"author","Rubin, Allen"
26258,"author","Knox, Karen S."
26259,"article","A statewide survey of licensed clinical social workers' use of practice evaluation procedures."
26259,"journal","Research on Social Work Practice"
26259,"pubYear","1996"
26259,"author","Gerdes, Karen E."
26259,"author","Edmonds, Rita M."
26259,"author","Haslam, Darryl R."
26259,"author","McCartney, Trina L."
26260,"article","Applying single-case evaluation methodology in a British social work agency."
26260,"journal","Research on Social Work Practice"
26260,"pubYear","1996"
26260,"author","Kazi, Mansoor A. F."
26260,"author","Wilson, Joe T."
26325,"article","Evaluating the effectiveness of family preservation services for the families of drug-exposed infants: A pilot study."
26325,"journal","Research on Social Work Practice"
26325,"pubYear","1996"
26325,"author","Potocky, Miriam"
26325,"author","McDonald, Thomas P."
26326,"article","The effectiveness of child welfare services for poor, neglected children: A review of the empirical evidence."
26326,"journal","Research on Social Work Practice"
26326,"pubYear","1996"
26326,"author","Smokowski, Paul R."
26326,"author","Wodarski, John S."
26327,"article","Testing the reliability and validity of an interviewing skills evaluation tool for use in practicum."
26327,"journal","Research on Social Work Practice"
26327,"pubYear","1996"
26327,"author","Vourlekis, Betsy"
26327,"author","Bembry, James"
26327,"author","Hall, Gladys"
26327,"author","Rosenblum, Phillip"
26328,"article","Child protection services; Comparison of a referred family centre and a field social work service in South Wales."
26328,"journal","Research on Social Work Practice"
26328,"pubYear","1996"
26328,"author","Pithouse, Andrew"
26328,"author","Lindsell, Sarah"
26329,"article","Evaluating a social work engagement approach to involving inner-city children and their families in mental health care."
26329,"journal","Research on Social Work Practice"
26329,"pubYear","1996"
26329,"author","McKay, Mary McKernan"
26329,"author","Nudelman, Ruth"
26329,"author","McCadam, Kathleen"
26329,"author","Gonzales, Jude"
26330,"article","Health care utilization by children entering foster care."
26330,"journal","Research on Social Work Practice"
26330,"pubYear","1996"
26330,"author","Risley-Curtiss, Christina"
26330,"author","Combs-Orme, Terri"
26330,"author","Chernoff, Robin"
26330,"author","Heisler, Alice"
26331,"article","Post-shelter services: The efficacy of follow-up programs for abused women."
26331,"journal","Research on Social Work Practice"
26331,"pubYear","1996"
26331,"author","Tutty, Leslie M."
26332,"article","Comparing the effectiveness of gender-specific and couples groups in a court-mandated spouse abuse treatment program."
26332,"journal","Research on Social Work Practice"
26332,"pubYear","1996"
26332,"author","Brannen, Stephen J."
26332,"author","Rubin, Allen"
26383,"article","Science and social work: Are they compatible?"
26383,"journal","Research on Social Work Practice"
26383,"pubYear","1996"
26383,"author","Barber, James G."
26384,"article","Research and research training in social work: Climate, connections, and competencies."
26384,"journal","Research on Social Work Practice"
26384,"pubYear","1996"
26384,"author","Proctor, Enola K."
26385,"article","The Hospital Social Work Self-Efficacy Scale: Initial development."
26385,"journal","Research on Social Work Practice"
26385,"pubYear","1996"
26385,"author","Holden, Gary"
26385,"author","Cuzzi, Lawrence"
26385,"author","Rutter, Steve"
26385,"author","Rosenberg, Gary"
26385,"author","Chernack, Peter"
26386,"article","Development and initial validation of the Social Work Values Inventory."
26386,"journal","Research on Social Work Practice"
26386,"pubYear","1996"
26386,"author","Pike, Cathy King"
26387,"article","An experimental study of brief unilateral intervention for the partners of heavy drinkers."
26387,"journal","Research on Social Work Practice"
26387,"pubYear","1996"
26387,"author","Barber, James G."
26387,"author","Gilbertson, Robyn"
26388,"article","Evaluating the effect of group process and client variables in support groups for battered women."
26388,"journal","Research on Social Work Practice"
26388,"pubYear","1996"
26388,"author","Tutty, Leslie M."
26388,"author","Bidgood, Bruce A."
26388,"author","Rothery, Michael A."
26389,"article","Generalizability of findings of exploratory practice-based research on polydrug-addicted mothers."
26389,"journal","Research on Social Work Practice"
26389,"pubYear","1996"
26389,"author","Grant, Darlene"
26471,"article","World wide web accessible resources related to research on social work practice."
26471,"journal","Research on Social Work Practice"
26471,"pubYear","1996"
26471,"author","Holden, Gary"
26471,"author","Rosenberg, Gary"
26471,"author","Weissman, Andrew"
26472,"article","The children's action tendency scale: Is it reliable and valid with Latino youngsters?"
26472,"journal","Research on Social Work Practice"
26472,"pubYear","1996"
26472,"author","Briggs, Harold"
26472,"author","Tovar, Daniel"
26472,"author","Corcoran, Kevin"
26473,"article","Intervention design and development: A case study."
26473,"journal","Research on Social Work Practice"
26473,"pubYear","1996"
26473,"author","Bailey-Simpson, Cynthia"
26473,"author","Reid, William J."
26474,"article","Service delivery differences between consumer and nonconsumer case managers in mental health."
26474,"journal","Research on Social Work Practice"
26474,"pubYear","1996"
26474,"author","Solomon, Phyllis"
26474,"author","Draine, Jeffrey"
26475,"article","The short-term effects of relocation on continuing care clients with a psychiatric disability."
26475,"journal","Research on Social Work Practice"
26475,"pubYear","1996"
26475,"author","Cooper, Brian K."
26475,"author","Pearce, Ariel A."
26476,"article","Evaluating the effects of a victim–offender reconciliation program on reoffense."
26476,"journal","Research on Social Work Practice"
26476,"pubYear","1996"
26476,"author","Nugent, William R."
26476,"author","Paddock, Jeffrey B."
26477,"article","Structured group work for individuals with schizophrenia: A coping skills approach."
26477,"journal","Research on Social Work Practice"
26477,"pubYear","1996"
26477,"author","Bradshaw, William"
28492,"article","Discussion of Issues in Differential Response."
28492,"journal","Research on Social Work Practice"
28492,"pubYear","2013"
28492,"author","Hughes, Ronald C."
28492,"author","Rycus, Judith S."
28493,"article","Thinking Differentially: A Response to Issues in Differential Response."
28493,"journal","Research on Social Work Practice"
28493,"pubYear","2013"
28493,"author","Fluke, John D."
28493,"author","Merkel-Holguin, Lisa"
28493,"author","Schene, Patricia"
28494,"article","A Critical Appraisal of Issues in Differential Response: Moving the Field Forward."
28494,"journal","Research on Social Work Practice"
28494,"pubYear","2013"
28494,"author","Winokur, Marc A."
28494,"author","Gabel, George"
28495,"article","Response to the Hughes et al. Paper on Differential Response."
28495,"journal","Research on Social Work Practice"
28495,"pubYear","2013"
28495,"author","Baird, Christopher"
28495,"author","Park, Katherine"
28495,"author","Lohrbach, Suzanne"
28496,"article","Hughes et al.: Science or Promotion?"
28496,"journal","Research on Social Work Practice"
28496,"pubYear","2013"
28496,"author","Loman, L. Anthony"
28496,"author","Siegel, Gary L."
28497,"article","Responding to “Issues in Differential Response”."
28497,"journal","Research on Social Work Practice"
28497,"pubYear","2013"
28497,"author","Perry, Robin Ernest"
28498,"article","Timely and Needed Perspectives on Differential Response in Child Protective Services."
28498,"journal","Research on Social Work Practice"
28498,"pubYear","2013"
28498,"author","Ellett, Alberta J."
28499,"article","Differential Response: What to Make of the Existing Research? A Response to Hughes et al."
28499,"journal","Research on Social Work Practice"
28499,"pubYear","2013"
28499,"author","Drake, Brett"
28720,"article","Accountability in Higher Education and the Educational Policy and Accreditation Standards, 2008."
28720,"journal","Research on Social Work Practice"
28720,"pubYear","2013"
28720,"author","Stoesz, David"
28938,"article","Differential Response: Response to Hughes and Colleagues."
28938,"journal","Research on Social Work Practice"
28938,"pubYear","2013"
28938,"author","Samuels, Bryan"
28938,"author","Brown, Brett Vaughn"
29222,"article","Response: Critical Realism: Response to Longhofer and Floersch."
29222,"journal","Research on Social Work Practice"
29222,"pubYear","2012"
29222,"author","Briar-Lawson, Katharine"
29226,"article","Response: Social Work, Science, Social Impact: Crafting an Integrative Conversation."
29226,"journal","Research on Social Work Practice"
29226,"pubYear","2012"
29226,"author","Nurius, Paula S."
29226,"author","Kemp, Susan P."
29227,"article","Response: Hermeneutics and Accountable Practice: Lessons From the History of Social Work."
29227,"journal","Research on Social Work Practice"
29227,"pubYear","2012"
29227,"author","Lorenz, Walter"
29229,"article","Response: Uses of History in Creating New Futures: A Science-Informed Social Work."
29229,"journal","Research on Social Work Practice"
29229,"pubYear","2012"
29229,"author","Gambrill, Eileen"
29231,"article","Response: Training Doctoral Students to be Scientists."
29231,"journal","Research on Social Work Practice"
29231,"pubYear","2012"
29231,"author","Pollio, David E."
29234,"article","Response: Epistemological Issues of Social Work Science as a Translational Action Science."
29234,"journal","Research on Social Work Practice"
29234,"pubYear","2012"
29234,"author","Göppner, Hans-Jürgen"
29315,"article","Editorial Policy."
29315,"journal","Research on Social Work Practice"
29315,"pubYear","2013"
29316,"article","Book Review: Toward Evidence-Based Practice: Variations on a Theme."
29316,"journal","Research on Social Work Practice"
29316,"pubYear","2013"
29316,"author","Epstein, William M."
30122,"article","Response: From Fish and Bicycles to a Science of Social Work."
30122,"journal","Research on Social Work Practice"
30122,"pubYear","2012"
30122,"author","Marsh, Jeanne Cay"
30123,"article","Response: Reviewing the Coming Crisis in Social Work: A Response to Longhofer and Floersch."
30123,"journal","Research on Social Work Practice"
30123,"pubYear","2012"
30123,"author","Houston, Stan"
30219,"article","Special Issue: Challenges, Disparities and Experiences of African American Males."
30219,"journal","Research on Social Work Practice"
30219,"pubYear","2011"
30219,"author","Miller, David B."
30219,"author","Bennett, M. Daniel Jr"
31230,"article","Book Review: The Profession of Social Work: Guided by History, Led by Evidence."
31230,"journal","Research on Social Work Practice"
31230,"pubYear","2013"
31230,"author","Wretman, Christopher J."
31253,"article","Twenty Years of Publishing Research on Social Work Practice: Past Accomplishments, New Initiatives."
31253,"journal","Research on Social Work Practice"
31253,"pubYear","2010"
31253,"author","Thyer, Bruce A."
31345,"article","A Meta-Analysis of Published School Social Work Practice Studies: 1980-2007."
31345,"journal","Research on Social Work Practice"
31345,"pubYear","2009"
31345,"author","Franklin, Cynthia"
31345,"author","Kim, Johnny S."
31345,"author","Tripodi, Stephen J."
31682,"article","Invited Commentary on Papers by Holden et al. and Shek on the Quality of “Social Work Abstracts”."
31682,"journal","Research on Social Work Practice"
31682,"pubYear","2009"
31682,"author","Taylor, Brian J."
31961,"article","Book Review: Prisoner Reentry at Work: Adding Business to the Mix."
31961,"journal","Research on Social Work Practice"
31961,"pubYear","2013"
31961,"author","Church, Wesley T."
31981,"article","Commentary: Cultural Adaptation, Collaboration, and Exchange."
31981,"journal","Research on Social Work Practice"
31981,"pubYear","2010"
31981,"author","Palinkas, Lawrence Albert"
32023,"article","The CSWE and Social Work Accreditation: Not Guilty on All Charges."
32023,"journal","Research on Social Work Practice"
32023,"pubYear","2009"
32023,"author","Thyer, Bruce A."
32351,"article","Evaluating the Use of Reflective Counseling Group Supervision for Mlitary Counselors in Taiwan."
32351,"journal","Research on Social Work Practice"
32351,"pubYear","2008"
32351,"author","Jen Der Pan, Peter"
32351,"author","Deng, Liang-Yu F."
32351,"author","Tsai, Shiou-Ling"
32703,"article","The Social Services Industrial Complex."
32703,"journal","Research on Social Work Practice"
32703,"pubYear","2012"
32703,"author","Stid, Daniel"
32979,"article","Evidence-Based Practice and the Reform of Social Work Education: A Response to Gambrill and Howard and Allen-Meares."
32979,"journal","Research on Social Work Practice"
32979,"pubYear","2007"
32979,"author","Jenson, Jeffrey M."
32982,"article","Teaching Evidence-Based Practices: Strategies for Implementation: A Response to Mullen et al. and Proctor."
32982,"journal","Research on Social Work Practice"
32982,"pubYear","2007"
32982,"author","Franklin, Cynthia"
32985,"article","The Teaching of Evidence-Based Practice in Social Work Higher Education—Living by the Charlie Parker Dictum: A Response to Papers by Shlonsky and Stern, and Soydan."
32985,"journal","Research on Social Work Practice"
32985,"pubYear","2007"
32985,"author","Springer, David W."
33085,"article","Holding Therapy and Dyadic Developmental Psychotherapy Are Not Supported and Acceptable Social Work Interventions: A Systematic Research Synthesis Revisited."
33085,"journal","Research on Social Work Practice"
33085,"pubYear","2007"
33085,"author","Pignotti, Monica"
33085,"author","Mercer, Jean"
33434,"article","Guest Editorial for Special Issue on “Intervention Outcome Research With Latinos: Social Work's Contributions”."
33434,"journal","Research on Social Work Practice"
33434,"pubYear","2009"
33434,"author","Ortiz, Larry"
33617,"article","Index to Research on Social Work Practice: Volume 16."
33617,"journal","Research on Social Work Practice"
33617,"pubYear","2006"
33823,"article","The Context and Process for Performance Evaluations: Necessary Preconditions for the Use of Performance Evaluations as a Measure of Performance—A Critique of Perry."
33823,"journal","Research on Social Work Practice"
33823,"pubYear","2006"
33823,"author","McCarthy, Mary L."
33824,"article","Why Don't Social Workers Make Better Child Welfare Workers Than Non-Social Workers?"
33824,"journal","Research on Social Work Practice"
33824,"pubYear","2006"
33824,"author","Holosko, Michael J."
33825,"article","B.A.s are B.S. in Child Welfare: Did Anybody Learn Anything?"
33825,"journal","Research on Social Work Practice"
33825,"pubYear","2006"
33825,"author","Hughes, Ronald C."
33825,"author","Baird, Christopher"
33826,"article","Competency Is Not Guaranteed by the Letters That Follow Your Name: A Response to My Critics."
33826,"journal","Research on Social Work Practice"
33826,"pubYear","2006"
33826,"author","Perry, Robin E."
33831,"article","Broad Study but Narrow Question: A Friendly Critique of Perry's Article."
33831,"journal","Research on Social Work Practice"
33831,"pubYear","2006"
33831,"author","Ellett, Alberta J."
34182,"article","Poor Rigor and Political Obduracy: Which is the Horse and Which is the Cart in Social Work Education?"
34182,"journal","Research on Social Work Practice"
34182,"pubYear","2009"
34182,"author","Felkner, William J."
34183,"article","“Reinventing Social Work Accreditation”: Write On!"
34183,"journal","Research on Social Work Practice"
34183,"pubYear","2009"
34183,"author","Feldman, Ronald A."
34184,"article","Social Work Education in Wonderland: Stoesz and Karger Reply."
34184,"journal","Research on Social Work Practice"
34184,"pubYear","2009"
34184,"author","Stoesz, David"
34184,"author","Karger, Howard J."
34185,"article","Rejoinder to “Reinventing Social Work Education”."
34185,"journal","Research on Social Work Practice"
34185,"pubYear","2009"
34185,"author","Mohan, Brij"
34665,"article","Use of the Chid Behavior Checklist as a Diagnostic Screening Tool in Community Mental Health."
34665,"journal","Research on Social Work Practice"
34665,"pubYear","2005"
34665,"author","Rishel, Carrie W."
34665,"author","Greeno, Catherine"
34665,"author","Marcus, Steven C."
34948,"article","A Review of the Collaborative and Sharing Aspects of Google Docs."
34948,"journal","Research on Social Work Practice"
34948,"pubYear","2011"
34948,"author","Perron, Brian E."
34997,"article","Do Batterer Intervention Programs Serve African American and Caucasian Batterers Equally Well? An Investigation of a 26-Week Program."
34997,"journal","Research on Social Work Practice"
34997,"pubYear","2005"
34997,"author","Buttell, Frederick P."
34997,"author","Carney, Michelle M."
35083,"article","Feasibility of Providing Culturally Relevant, Brief Interpersonal Psychotherapy for Antenatal Depression in an Obstetrics Clinic: A Pilot Studly."
35083,"journal","Research on Social Work Practice"
35083,"pubYear","2004"
35083,"author","Grote, Nancy K."
35083,"author","Bledsoe, Sarah E."
35083,"author","Swartz, Holly A."
35319,"article","Psychosocial Tteatment of Youth Suicide: A Systematic Review of the Research."
35319,"journal","Research on Social Work Practice"
35319,"pubYear","2004"
35319,"author","Macgowan, Mark J."
