"articleID","attributes","record"
43369,"pubYear","2002"
43369,"author","Yip, Kam-shing"
43403,"article","Response to Sun."
43403,"journal","Social Work"
43403,"pubYear","2001"
43403,"author","Marx, Jerry D."
43489,"article","Correction."
43489,"journal","Social Work"
43489,"pubYear","2005"
43559,"article","War stories."
43559,"journal","Social Work"
43559,"pubYear","1991"
43559,"author","Hartman, Ann"
43560,"article","Social workers and the United Nations Convention on the Rights of the Child."
43560,"journal","Social Work"
43560,"pubYear","1991"
43560,"author","Herrmann, Kenneth J."
43561,"article","In defense of contracts and the caveats of covenants."
43561,"journal","Social Work"
43561,"pubYear","1991"
43561,"author","Corcoran, Kevin J."
43563,"article","Children in a careless society."
43563,"journal","Social Work"
43563,"pubYear","1990"
43563,"author","Hartman, Ann"
43564,"article","Aging as a feminist issue."
43564,"journal","Social Work"
43564,"pubYear","1990"
43564,"author","Hartman, Ann"
43565,"article","Conceptual problems in studying social workers' management of confidentiality."
43565,"journal","Social Work"
43565,"pubYear","1990"
43565,"author","Albers, Dale A."
43565,"author","Morris, Richard J."
43566,"article","Family ties."
43566,"journal","Social Work"
43566,"pubYear","1990"
43566,"author","Hartman, Ann"
43568,"article","Many ways of knowing."
43568,"journal","Social Work"
43568,"pubYear","1990"
43568,"author","Hartman, Ann"
43569,"article","Organizational structure and client advocacy: lessons from the 1980s."
43569,"journal","Social Work"
43569,"pubYear","1990"
43569,"author","Reisch, Michael"
43570,"article","Tobacco: the neglected addiction."
43570,"journal","Social Work"
43570,"pubYear","1990"
43570,"author","Bogolub, Ellen B."
43572,"article","Empirical clinical practice from a feminist perspective: a response to Ivanoff, Robinson, and Blythe."
43572,"journal","Social Work"
43572,"pubYear","1989"
43572,"author","Davis, Liane V."
43573,"article","Homelessness: public issue and private trouble."
43573,"journal","Social Work"
43573,"pubYear","1989"
43573,"author","Hartman, Ann"
43574,"article","Deinstitutionalization or victimization: a response to French."
43574,"journal","Social Work"
43574,"pubYear","1989"
43574,"author","Segal, Arthur"
43575,"article","Still between client and community."
43575,"journal","Social Work"
43575,"pubYear","1989"
43575,"author","Hartman, Ann"
43577,"article","Childhood injury prevention: a new role for child welfare?"
43577,"journal","Social Work"
43577,"pubYear","1989"
43577,"author","Jacobs, Claudia J."
43578,"article","Securing the future—what will we risk?"
43578,"journal","Social Work"
43578,"pubYear","1989"
43578,"author","Hopps, June Gary"
43579,"article","Presidential priorities and a social work agenda."
43579,"journal","Social Work"
43579,"pubYear","1989"
43579,"author","Hopps, June Gary"
43581,"article","Social workers' knowledge and utilization of genetic services."
43581,"journal","Social Work"
43581,"pubYear","1989"
43581,"author","Rauch, Julia B."
43581,"author","Tivoli, Laura"
43582,"article","Peer review: a trust, not a vault."
43582,"journal","Social Work"
43582,"pubYear","1989"
43582,"author","Hopps, June Gary"
43583,"article","South African nationalism and the U.S. civil rights movement: a response to Orten."
43583,"journal","Social Work"
43583,"pubYear","1989"
43583,"author","Lowe, Gary R."
43622,"article","Response to Padgett's “Does the glove really fit?”."
43622,"journal","Social Work"
43622,"pubYear","1999"
43622,"author","Pieper, Martha Heineman"
43622,"author","Tyson, Katherine"
43623,"article","Social workers: unsung heroes."
43623,"journal","Social Work"
43623,"pubYear","1998"
43623,"author","Gazzola, Robert A."
43624,"article","Balancing the educational needs of students with school-based or school-linked services."
43624,"journal","Social Work"
43624,"pubYear","1998"
43624,"author","Lee, William C."
43625,"article","In response to Brenda J. Duncan."
43625,"journal","Social Work"
43625,"pubYear","1998"
43625,"author","Croxton, Tom A."
43625,"author","Jayaratne, Siri"
43625,"author","Mattison, Debra"
43626,"article","The revitalization of impoverished communities."
43626,"journal","Social Work"
43626,"pubYear","1997"
43626,"author","Ewalt, Patricia L."
43627,"article","The Summit for America's Future: a place for social work?"
43627,"journal","Social Work"
43627,"pubYear","1997"
43627,"author","White, Barbara W."
43628,"article","Income security for children."
43628,"journal","Social Work"
43628,"pubYear","1997"
43628,"author","Ewalt, Patricia L."
43629,"article","Withstanding “friendly fire”: a frontline reply to O'Hare."
43629,"journal","Social Work"
43629,"pubYear","1997"
43629,"author","Clark, Michael D."
43630,"article","Reply to “Withstanding 'friendly fire': a frontline reply to O'Hare”."
43630,"journal","Social Work"
43630,"pubYear","1997"
43630,"author","O'Hare, Thomas"
43631,"article","Locked out: welfare reform, housing reform, and the fate of affordable housing."
43631,"journal","Social Work"
43631,"pubYear","1997"
43631,"author","Ewalt, Patricia L."
43631,"author","Mulroy, Elizabeth A."
43633,"article","Research responds: monitoring the impact of social legislation."
43633,"journal","Social Work"
43633,"pubYear","1996"
43633,"author","Ewalt, Patricia L."
43634,"article","Determinism versus creativity: a response to Peile."
43634,"journal","Social Work"
43634,"pubYear","1995"
43634,"author","Grigsby, R. Kevin"
43635,"article","Who cares for the children?"
43635,"journal","Social Work"
43635,"pubYear","1995"
43635,"author","Ewalt, Patricia L."
43636,"article","Research questions."
43636,"journal","Social Work"
43636,"pubYear","1995"
43636,"author","Ewalt, Patricia L."
43637,"article","Solution-focused group therapy."
43637,"journal","Social Work"
43637,"pubYear","1995"
43637,"author","Nickerson, Peter R."
43638,"article","Social workers and HIV-affected families: is the profession prepared?"
43638,"journal","Social Work"
43638,"pubYear","1995"
43638,"author","Taylor-Brown, Susan"
43638,"author","Garcia, Alejandro"
43639,"article","When 50-50 isn't fair: the case against couple counseling in domestic abuse."
43639,"journal","Social Work"
43639,"pubYear","1994"
43639,"author","Golden, Gail K."
43639,"author","Frank, Phyllis B."
43640,"article","Welfare—how much reform? editorial."
43640,"journal","Social Work"
43640,"pubYear","1994"
43640,"author","Ewalt, Patricia L."
43641,"article","Social work researchers' quest for respectability."
43641,"journal","Social Work"
43641,"pubYear","1994"
43641,"author","Grinnell, Richard M."
43641,"author","Austin, Carol D."
43641,"author","Blythe, Betty J."
43642,"article","On not knowing."
43642,"journal","Social Work"
43642,"pubYear","1994"
43642,"author","Ewalt, Patricia L."
43643,"article","Significant findings."
43643,"journal","Social Work"
43643,"pubYear","1993"
43643,"author","Burack-Weiss, Ann"
43644,"article","Communicating with the public."
43644,"journal","Social Work"
43644,"pubYear","1993"
43644,"author","Stoesz, David"
43645,"article","The time-limited hot line."
43645,"journal","Social Work"
43645,"pubYear","1993"
43645,"author","Loring, Marti Tamm"
43645,"author","Wimberley, Edward T."
43647,"article","Instruments and psychometrics: a response to Mattaini and Kirk."
43647,"journal","Social Work"
43647,"pubYear","1993"
43647,"author","Lutz, Mary E."
43647,"author","Flory, Michael J."
43648,"article","Writing a new story about America."
43648,"journal","Social Work"
43648,"pubYear","1993"
43648,"author","Hartman, Ann"
43649,"article","Good luck, Bill—keep in touch."
43649,"journal","Social Work"
43649,"pubYear","1993"
43649,"author","Hartman, Ann"
43650,"article","Not in my backyard."
43650,"journal","Social Work"
43650,"pubYear","1993"
43650,"author","Gilbert, Dianne"
43651,"article","Political participation among social work chapters."
43651,"journal","Social Work"
43651,"pubYear","1992"
43651,"author","Salcido, Ramon M."
43651,"author","Seck, Essie Tramel"
43652,"article","In search of subjugated knowledge."
43652,"journal","Social Work"
43652,"pubYear","1992"
43652,"author","Hartman, Ann"
43654,"article","Murphy Brown, Dan Quayle, and the American family."
43654,"journal","Social Work"
43654,"pubYear","1992"
43654,"author","Hartman, Ann"
43655,"article","Titicut follies revisited."
43655,"journal","Social Work"
43655,"pubYear","1992"
43655,"author","Colby, Ira"
43656,"article","A message from Los Angeles."
43656,"journal","Social Work"
43656,"pubYear","1992"
43656,"author","Hartman, Ann"
43657,"article","Parenting seriously disturbed children."
43657,"journal","Social Work"
43657,"pubYear","1992"
43657,"author","Smith, Joan C."
43658,"article","Reviewing life strategy in the approach to death."
43658,"journal","Social Work"
43658,"pubYear","1992"
43658,"author","Bissell, Hons Gavin"
43659,"article","Why do we remain silent?"
43659,"journal","Social Work"
43659,"pubYear","1992"
43659,"author","McKinney, Corrine Muldoon"
43660,"article","Health care: privilege or entitlement?"
43660,"journal","Social Work"
43660,"pubYear","1992"
43660,"author","Hartman, Ann"
43661,"article","Enriching our profession's narrative."
43661,"journal","Social Work"
43661,"pubYear","1992"
43661,"author","Hartman, Ann"
43662,"article","Toward a more comprehensive personology: integrating a spiritual perspective into social work practice."
43662,"journal","Social Work"
43662,"pubYear","1992"
43662,"author","Cornett, Carlton"
43663,"article","Collateral damage: the Gulf War, the 1992 budget, and human services."
43663,"journal","Social Work"
43663,"pubYear","1992"
43663,"author","Stoesz, David"
43665,"article","It was not our finest hour."
43665,"journal","Social Work"
43665,"pubYear","1992"
43665,"author","Hartman, Ann"
43666,"article","On becoming a supervisor in Australia."
43666,"journal","Social Work"
43666,"pubYear","1991"
43666,"author","Scott, Dorothy"
43667,"article","Facilitating progress in group therapy by means of the basic human relations laboratory."
43667,"journal","Social Work"
43667,"pubYear","1991"
43667,"author","Hurlbert, David Farley"
43667,"author","Munoz, C. J."
43667,"author","Apt, Carol"
43668,"article","Toward a redefinition and contextualization of the abortion issue."
43668,"journal","Social Work"
43668,"pubYear","1991"
43668,"author","Hartman, Ann"
43669,"article","Gay youth support groups: an opportunity for social work intervention."
43669,"journal","Social Work"
43669,"pubYear","1991"
43669,"author","Robinson, Kristin E."
43670,"article","Words create worlds."
43670,"journal","Social Work"
43670,"pubYear","1991"
43670,"author","Hartman, Ann"
43671,"article","The war metaphor: a threat to vulnerable populations."
43671,"journal","Social Work"
43671,"pubYear","1991"
43671,"author","Gustavsson, Nora S."
43691,"article","Women's career choices and human service organizations."
43691,"journal","Social Work"
43691,"pubYear","1988"
43691,"author","Austin, David M."
43692,"article","Renewing our commitment to child welfare."
43692,"journal","Social Work"
43692,"pubYear","1988"
43692,"author","Harris, Dorothy V."
43693,"article","Review article."
43693,"journal","Social Work"
43693,"pubYear","1988"
43693,"author","Van Wormer, Katherine"
43694,"article","Can there be a unified theory for social work practice?"
43694,"journal","Social Work"
43694,"pubYear","1988"
43694,"author","Nagel, Julie Jaffee"
43695,"article","Social work as a behaviorist views it: a reply to Nagel."
43695,"journal","Social Work"
43695,"pubYear","1988"
43695,"author","Thyer, Bruce A."
43696,"article","“Soft” versus “hard” social work."
43696,"journal","Social Work"
43696,"pubYear","1988"
43696,"author","Davis, Simon"
43700,"article","Other times, other strategies."
43700,"journal","Social Work"
43700,"pubYear","1988"
43700,"author","Schorr, Alvin Louis"
43703,"article","Domestic hunger is no accident."
43703,"journal","Social Work"
43703,"pubYear","1988"
43703,"author","Brown, J. Larry (James Larry)"
43704,"article","Social work lobbies for social welfare: an Alaskan example."
43704,"journal","Social Work"
43704,"pubYear","1988"
43704,"author","Kleinkauf, Cecilia"
43705,"article","Functional concept of social welfare."
43705,"journal","Social Work"
43705,"pubYear","1988"
43705,"author","Stoesz, David"
43706,"article","Using productivity measures to avoid reductions in force."
43706,"journal","Social Work"
43706,"pubYear","1988"
43706,"author","Wimberley, Edward T."
43707,"article","Parenting: an essential child welfare service."
43707,"journal","Social Work"
43707,"pubYear","1988"
43707,"author","Taber, Merlin A."
43707,"author","Proch, Kathleen"
43708,"article","We the people? 1788-1988."
43708,"journal","Social Work"
43708,"pubYear","1988"
43708,"author","Hopps, June Gary"
43799,"article","Do Social Workers Suppress Evangelical Christians?"
43799,"journal","Social Work"
43799,"pubYear","2004"
43799,"author","Fell, Daniel"
44011,"article","Ethical judgments and gender: responses to Dobrin."
44011,"journal","Social Work"
44011,"pubYear","1990"
44011,"author","Rhodes, Margaret L."
44012,"article","Attachment—not dependence."
44012,"journal","Social Work"
44012,"pubYear","1990"
44012,"author","Golden, Gail K."
44013,"article","Mutuality of responsibility in social work ethics."
44013,"journal","Social Work"
44013,"pubYear","1989"
44013,"author","Levy, Charles S."
44014,"article","DSM-III is a useful tool: response to Kutchins and Kirk."
44014,"journal","Social Work"
44014,"pubYear","1989"
44014,"author","Anello, Elizabeth"
44131,"article","HIV/AIDS and suicide: be open."
44131,"journal","Social Work"
44131,"pubYear","1996"
44131,"author","Holtby, Michael E."
44132,"article","Federal legislation and the social work profession: editorial."
44132,"journal","Social Work"
44132,"pubYear","1994"
44132,"author","Ewalt, Patricia L."
44133,"article","The professional is political."
44133,"journal","Social Work"
44133,"pubYear","1993"
44133,"author","Hartman, Ann"
44134,"article","Out of the closet: revolution and backlash."
44134,"journal","Social Work"
44134,"pubYear","1993"
44134,"author","Hartman, Ann"
44135,"article","Who says there are no spring chickens?"
44135,"journal","Social Work"
44135,"pubYear","1992"
44135,"author","Silver, Constance"
44136,"article","Restricted social science at the National Science Foundation."
44136,"journal","Social Work"
44136,"pubYear","1992"
44136,"author","Holden, Gary"
44136,"author","Rosenberg, Gary"
44136,"author","Showers, Nancy"
44137,"article","Southeast Asian refugees and sudden unexplained death syndrome."
44137,"journal","Social Work"
44137,"pubYear","1991"
44137,"author","Petzold, James E."
44141,"article","Responding to industrial plant closings and the unemployed."
44141,"journal","Social Work"
44141,"pubYear","1988"
44141,"author","Drennan, Jan"
44142,"article","Fostering self-esteem in nursing home staff."
44142,"journal","Social Work"
44142,"pubYear","1988"
44142,"author","Weisberg, Judith"
44144,"article","Gender and publication rates: issues overlooked."
44144,"journal","Social Work"
44144,"pubYear","1988"
44144,"author","Ivanoff, André"
44144,"author","Kirk, Stuart A."
44145,"article","Winning the war on poverty: the Swedish strategy."
44145,"journal","Social Work"
44145,"pubYear","1988"
44145,"author","Zimbalist, Sidney E."
45570,"pubYear","2013"
45570,"journal","Social Work"
45570,"author","Parrish, D.E."
45570,"author","Harris, D."
45570,"author","Pritzker, S."
45572,"pubYear","2013"
45572,"journal","Social Work"
45572,"author","Strier, R."
45574,"pubYear","2013"
45574,"journal","Social Work"
45574,"author","Kerson, T.S."
45574,"author","McCoyd, J.L.M."
45576,"pubYear","2013"
45576,"journal","Social Work"
45576,"author","Bowland, S.E."
45576,"author","Foster, K."
45576,"author","Vosler, N.R."
45578,"pubYear","2013"
45578,"journal","Social Work"
45578,"author","Johnston-Goodstar, K."
45580,"pubYear","2013"
45580,"journal","Social Work"
45580,"author","Weiss-Gal, I."
45582,"pubYear","2013"
45582,"journal","Social Work"
45582,"author","Roby, J.L."
45582,"author","Rotabi, K."
45582,"author","Bunkers, K.M."
45777,"pubYear","2013"
45777,"journal","Social Work"
45777,"author","Gibson, P.A."
45777,"author","Haight, W."
45779,"pubYear","2013"
45779,"journal","Social Work"
45779,"author","Allen-Meares, P."
45779,"author","Montgomery, K.L."
45779,"author","Kim, J.S."
45781,"pubYear","2013"
45781,"journal","Social Work"
45781,"author","Seipel, M.M.O."
45781,"author","Shafer, K."
45783,"pubYear","2013"
45783,"journal","Social Work"
45783,"author","Mosley, J."
45785,"pubYear","2013"
45785,"journal","Social Work"
45785,"author","Hodge, D.R."
45787,"pubYear","2013"
45787,"journal","Social Work"
45787,"author","Glaesser, R.S."
45787,"author","Perkins, E.A."
45789,"pubYear","2013"
45789,"journal","Social Work"
45789,"author","Cheung, M."
45789,"author","Leung, P."
45789,"author","Tsui, V."
45873,"pubYear","2013"
45873,"journal","Social Work"
45873,"author","Reamer, F.G."
45875,"pubYear","2013"
45875,"journal","Social Work"
45875,"author","Risley-Curtiss, C."
45875,"author","Rogge, M.E."
45875,"author","Kawam, E."
45877,"pubYear","2013"
45877,"journal","Social Work"
45877,"author","Salazar, A.M."
45879,"pubYear","2013"
45879,"journal","Social Work"
45879,"author","Jensen, T.M."
45879,"author","Shafer, K."
45881,"pubYear","2013"
45881,"journal","Social Work"
45881,"author","Sandeers, L."
45881,"author","Martinez, R."
45881,"author","Harner, M."
45881,"author","Harner, M."
45881,"author","Horner, P."
45881,"author","Delva, J."
45883,"pubYear","2013"
45883,"journal","Social Work"
45883,"author","Carlson, B.E."
45883,"author","Stromwall, L.K."
45883,"author","Lietz, C.A."
46099,"pubYear","2013"
46099,"journal","Social Work"
46099,"author","Herman-Smith, R."
46101,"pubYear","2013"
46101,"journal","Social Work"
46101,"author","Pimpare, S."
46103,"pubYear","2013"
46103,"journal","Social Work"
46103,"author","Siegel, D.H."
46105,"pubYear","2013"
46105,"journal","Social Work"
46105,"author","Lombe, M."
46105,"author","Newransky, C."
46105,"author","Crea, T."
46105,"author","Stout, A."
46107,"pubYear","2013"
46107,"journal","Social Work"
46107,"author","Combs-Orme, T."
46109,"pubYear","2013"
46109,"journal","Social Work"
46109,"author","Konopik, D.A."
46109,"author","Cheung, M."
47232,"pubYear","2012"
47232,"journal","Social Work"
47232,"author","Hill, T.D."
47232,"author","Cain, D.S."
47234,"pubYear","2012"
47234,"journal","Social Work"
47234,"author","Slesnick, N."
47234,"author","Glassman, M."
47234,"author","Katafiasz, H."
47234,"author","Collins, J.C."
47236,"pubYear","2012"
47236,"journal","Social Work"
47236,"author","Colvin, J.D."
47236,"author","Nelson, B."
47236,"author","Cronin, K."
47238,"pubYear","2012"
47238,"journal","Social Work"
47238,"author","Sheely, A."
47240,"pubYear","2012"
47240,"journal","Social Work"
47240,"author","Rubin, A."
47240,"author","Parrish, D.E."
47242,"pubYear","2012"
47242,"journal","Social Work"
47242,"author","Andrews, A.B."
47420,"pubYear","2012"
47420,"journal","Social Work"
47420,"author","Dybicz, P."
47422,"pubYear","2012"
47422,"journal","Social Work"
47422,"author","Carlson, B.E."
47422,"author","Cacciatore, J."
47422,"author","Klimek, B."
47424,"pubYear","2012"
47424,"journal","Social Work"
47424,"author","Mattison, M."
47426,"pubYear","2012"
47426,"journal","Social Work"
47426,"author","Eack, S.M."
47428,"pubYear","2012"
47428,"journal","Social Work"
47428,"author","Hoyt, C"
47430,"pubYear","2012"
47430,"journal","Social Work"
47430,"author","Goldberg, G.S."
47432,"pubYear","2012"
47432,"journal","Social Work"
47432,"author","Parrish, D.E."
47432,"author","Rubin, A."
47462,"pubYear","2012"
47462,"journal","Social Work"
47462,"author","Lim, Y."
47462,"author","DeJohn, T.V."
47462,"author","Murray, D."
47464,"pubYear","2012"
47464,"journal","Social Work"
47464,"author","Androff, D.K."
47464,"author","Tavassoli, K.Y."
47466,"pubYear","2012"
47466,"journal","Social Work"
47466,"author","Andrews, A.B."
47468,"pubYear","2012"
47468,"journal","Social Work"
47468,"author","Savaya, R."
47468,"author","Gardner, F."
47470,"pubYear","2012"
47470,"journal","Social Work"
47470,"author","Wharff, E.A."
47470,"author","Ginnis, K.M."
47470,"author","Ross, A.M."
47472,"pubYear","2012"
47472,"journal","Social Work"
47472,"author","Waisbrod, N."
47472,"author","Buchbinder, E."
47472,"author","Possick, C."
47474,"pubYear","2012"
47474,"journal","Social Work"
47474,"author","Hudson, C.G."
47683,"pubYear","2012"
47683,"journal","Social Work"
47683,"author","Stokes, J."
47683,"author","Schmidt, G."
47685,"pubYear","2012"
47685,"journal","Social Work"
47685,"author","Bowland, S."
47685,"author","Edmond, T."
47685,"author","Fallot, R.D."
47687,"pubYear","2012"
47687,"journal","Social Work"
47687,"author","Leung, P."
47687,"author","Cheung, M."
47687,"author","Tsui, V."
47689,"pubYear","2012"
47689,"journal","Social Work"
47689,"author","Sangalang, C.C."
47689,"author","Gee, G.C"
47691,"pubYear","2012"
47691,"journal","Social Work"
47691,"author","Davis, K."
47693,"pubYear","2012"
47693,"journal","Social Work"
47693,"author","Sun, A-P."
47695,"pubYear","2012"
47695,"journal","Social Work"
47695,"author","Scherrer, J.L."
47697,"pubYear","2012"
47697,"journal","Social Work"
47697,"author","Casado, B.L."
47697,"author","Negi, N.J."
47697,"author","Hong, M."
48979,"pubYear","2011"
48979,"journal","Social Work"
48979,"author","Peters, C.M."
48981,"pubYear","2011"
48981,"journal","Social Work"
48981,"author","O'Brien, G.V."
48983,"pubYear","2011"
48983,"journal","Social Work"
48983,"author","Cohen, B.J."
48985,"pubYear","2011"
48985,"journal","Social Work"
48985,"author","Ting, L."
48985,"author","Jacobson, M.J."
48985,"author","Sanders, S."
48987,"pubYear","2011"
48987,"journal","Social Work"
48987,"author","Covarrubias, I."
48987,"author","Han, M."
48989,"pubYear","2011"
48989,"journal","Social Work"
48989,"author","Hodge, D.R."
48989,"author","Horvath, V.E."
48991,"pubYear","2011"
48991,"journal","Social Work"
48991,"author","Shannon, P."
48991,"author","Tappan, C."
49258,"pubYear","2011"
49258,"journal","Social Work"
49258,"author","Lee, K.H."
49258,"author","Yoon, D.P."
49260,"pubYear","2011"
49260,"journal","Social Work"
49260,"author","Kim, H."
49260,"author","Ji, J."
49260,"author","Kao, D."
49262,"pubYear","2011"
49262,"journal","Social Work"
49262,"author","Hardina, D."
49262,"author","Montana, S."
49264,"pubYear","2011"
49264,"journal","Social Work"
49264,"author","Jackson, K.F."
49264,"author","Samuels, G.M."
49266,"pubYear","2011"
49266,"journal","Social Work"
49266,"author","Corvo, K."
49266,"author","Chen, W.-Y."
49266,"author","Selmi, P."
49268,"pubYear","2011"
49268,"journal","Social Work"
49268,"author","Hodge, D.R."
49268,"author","Limb, G.E."
49270,"pubYear","2011"
49270,"journal","Social Work"
49270,"author","Marshall, J.W."
49270,"author","Ruth, B.J."
49270,"author","Sisco, S."
49270,"author","Bethke, C."
49270,"author","Piper, T.M."
49270,"author","Cohen, M."
49270,"author","Bachman, S."
49422,"pubYear","2011"
49422,"journal","Social Work"
49422,"author","Cacciatore, J."
49422,"author","Raffo, Z."
49424,"pubYear","2011"
49424,"journal","Social Work"
49424,"author","Cummings, S."
49424,"author","Sull, L."
49424,"author","Davis, C."
49424,"author","Worley, N."
49426,"pubYear","2011"
49426,"journal","Social Work"
49426,"author","Hodge, D.R."
49428,"pubYear","2011"
49428,"journal","Social Work"
49428,"author","Gerdes, K.E."
49428,"author","Segal, E."
49430,"pubYear","2011"
49430,"journal","Social Work"
49430,"author","Sanders, S."
49430,"author","Swails, P."
49432,"pubYear","2011"
49432,"journal","Social Work"
49432,"author","McCormick, A.J."
49434,"pubYear","2011"
49434,"journal","Social Work"
49434,"author","Calderwood, K.A."
49488,"pubYear","2011"
49488,"journal","Social Work"
49488,"author","Cacciatore, J."
49488,"author","Carlson, B."
49488,"author","Michaelis, E."
49488,"author","Klimek, B."
49488,"author","Steffan, S."
49490,"pubYear","2011"
49490,"journal","Social Work"
49490,"author","Walter, U.M."
49490,"author","Petr, C.G."
49492,"pubYear","2011"
49492,"journal","Social Work"
49492,"author","Savaya, R."
49492,"author","Gardner, F."
49492,"author","Stange, D."
49494,"pubYear","2011"
49494,"journal","Social Work"
49494,"author","Yamatani, H."
49494,"author","Spjeldnes, S."
49496,"pubYear","2011"
49496,"journal","Social Work"
49496,"author","Leung, T.F."
49498,"pubYear","2011"
49498,"journal","Social Work"
49498,"author","Bransford, C.L."
49500,"pubYear","2011"
49500,"journal","Social Work"
49500,"author","Hodge, D.R."
49502,"pubYear","2011"
49502,"journal","Social Work"
49502,"author","Secret, M."
49502,"author","Abell, M.L."
49502,"author","Berlin, T."
50699,"pubYear","2010"
50699,"journal","Social Work"
50699,"author","Lucero, N.M."
50703,"pubYear","2010"
50703,"journal","Social Work"
50703,"author","Graham, J.R."
50703,"author","Bradshaw, C."
50703,"author","Trew, J.L."
50715,"pubYear","2010"
50715,"journal","Social Work"
50715,"author","Rocha, C."
50715,"author","Poe, B."
50715,"author","Thomas, V."
50765,"pubYear","2010"
50765,"journal","Social Work"
50765,"author","Hodge, D.R."
50765,"author","Limb, G.E."
50789,"pubYear","2010"
50789,"journal","Social Work"
50789,"author","Zosky, D.L."
50859,"pubYear","2010"
50859,"journal","Social Work"
50859,"author","Murdach, A.D."
50861,"pubYear","2010"
50861,"journal","Social Work"
50861,"author","McBeath, B."
50861,"author","Briggs, H.E."
50861,"author","Aisenberg, E."
50967,"pubYear","2010"
50967,"journal","Social Work"
50967,"author","Lindhorst, T."
50967,"author","Casey, E."
50967,"author","Meyers, M."
51069,"pubYear","2010"
51069,"journal","Social Work"
51069,"author","Zetlin, A."
51069,"author","Weinberg, L."
51069,"author","Shea, N.M."
51077,"pubYear","2010"
51077,"journal","Social Work"
51077,"author","Spencer, R."
51077,"author","Collins, M.E."
51077,"author","Ward, R."
51077,"author","Smashnaya, S."
51089,"pubYear","2010"
51089,"journal","Social Work"
51089,"author","Padilla, Y.C."
51089,"author","Crisp, C."
51089,"author","Rew, D.L."
51131,"pubYear","2010"
51131,"journal","Social Work"
51131,"author","Dettlaff, A.J."
51131,"author","Rycraft, J.R."
51145,"pubYear","2010"
51145,"journal","Social Work"
51145,"author","Azzi-Lessing, L."
51264,"pubYear","2010"
51264,"journal","Social Work"
51264,"author","Momper, S.L."
51266,"pubYear","2010"
51266,"journal","Social Work"
51266,"author","Kotrla, K."
51270,"pubYear","2010"
51270,"journal","Social Work"
51270,"author","Bamba, S."
51290,"pubYear","2010"
51290,"journal","Social Work"
51290,"author","Van Dorn, R.A."
51290,"author","Scheyett, A."
51290,"author","Swanson, J.W."
51290,"author","Swartz, M.S."
51292,"pubYear","2010"
51292,"journal","Social Work"
51292,"author","Hughes, S."
51292,"author","Cohen, D."
51298,"pubYear","2010"
51298,"journal","Social Work"
51298,"author","Spencer, M.S."
51298,"author","Gunter, K.E."
51298,"author","Palmisano, G."
51304,"pubYear","2010"
51304,"journal","Social Work"
51304,"author","Matto, H.C."
51304,"author","Strolin-Goltzman, J."
51328,"pubYear","2010"
51328,"journal","Social Work"
51328,"author","Kayama, M."
51420,"pubYear","2010"
51420,"journal","Social Work"
51420,"author","Murdach, A.D."
51422,"pubYear","2010"
51422,"journal","Social Work"
51422,"author","Cleaveland, C."
51424,"pubYear","2010"
51424,"journal","Social Work"
51424,"author","Cameron, M."
51424,"author","Keenan, E.K."
51426,"pubYear","2010"
51426,"journal","Social Work"
51426,"author","Begun, A.L."
51426,"author","Berger, L.K."
51426,"author","Otto-Salaj, L.L."
51426,"author","Rose, S.J."
51428,"pubYear","2010"
51428,"journal","Social Work"
51428,"author","Strolin-Goltzman, J."
51428,"author","Kollar, S."
51428,"author","Trinkle, J."
51430,"pubYear","2010"
51430,"journal","Social Work"
51430,"author","Risley-Curtiss, C."
51432,"pubYear","2010"
51432,"journal","Social Work"
51432,"author","Hodge, D.R."
51432,"author","Roby, J.L."
51434,"pubYear","2010"
51434,"journal","Social Work"
51434,"author","Weiss, J.A."
51434,"author","Dwonch-Schoen, K."
51434,"author","Howard-Barr, E.M."
51434,"author","Panella, M.P."
51436,"pubYear","2010"
51436,"journal","Social Work"
51436,"author","Simmons, C.A."
51436,"author","Rycraft, J.R."
52370,"pubYear","2009"
52370,"journal","Social Work"
52370,"author","Organista, K.C."
52400,"pubYear","2009"
52400,"journal","Social Work"
52400,"author","Kernsmith, P."
52400,"author","Kernsmith, R."
52414,"pubYear","2009"
52414,"journal","Social Work"
52414,"author","Owen, C.L."
52508,"pubYear","2009"
52508,"journal","Social Work"
52508,"author","Yamatani, H."
52508,"author","Engel, R."
52508,"author","Spjeldnes, S."
52514,"pubYear","2009"
52514,"journal","Social Work"
52514,"author","Marshall, H.L."
52514,"author","Craun, S.W."
52514,"author","Theriot, M.T."
52526,"pubYear","2009"
52526,"journal","Social Work"
52526,"author","Boland-Prom, K.W."
52538,"pubYear","2009"
52538,"journal","Social Work"
52538,"author","Savitsky, L."
52538,"author","Illingworth, M."
52538,"author","Dulaney, M."
52594,"pubYear","2009"
52594,"journal","Social Work"
52594,"author","Waites, C."
52596,"pubYear","2009"
52596,"journal","Social Work"
52596,"author","Piedra, L.M."
52596,"author","Engstrom, D.W."
52598,"pubYear","2009"
52598,"journal","Social Work"
52598,"author","Bent-Goodley, T.B."
52600,"pubYear","2009"
52600,"journal","Social Work"
52600,"author","Browne, C.v."
52600,"author","Mokuau, N."
52600,"author","Braun, K.L."
52602,"pubYear","2009"
52602,"journal","Social Work"
52602,"author","Gilbert, D.J."
52602,"author","Harvey, A.R."
52602,"author","Belgrave, F.Z."
52604,"pubYear","2009"
52604,"journal","Social Work"
