"articleID","attributes","record"
2085,"article","Respite use and caregiver well-being in families caring for stable and declining AD patients."
26602,"article","Respite use by dementia caregivers: Preferences and reasons for innitial use."
38593,"article","Respite use by dementia caregivers: preferences and reasons for initial use."
18991,"article","Responding to the Hartford Geriatric Social Work Initiative: A multilevel community approach to building aging competency."
56120,"article","Responses to aging in Great Britain: the black experience."
1773,"article","Retention plans and job satisfaction of gerontological social workers."
17925,"article","Rethinking needs assessment in planning services for older adults."
14526,"article","Rhetoric to action: A study of stakeholder perceptions of aging well in two local communities."
15984,"article","Risk factors and intervention programs for depression in nursing home residents: Nursing home staff interview findings."
26611,"article","Role conflict and role ambiguity as predictors of burnout among staff caring for elderly dementia patients."
24307,"article","Role orientations, attributions to nursing facility personnel, and unresolved complaints of volunteers in an ombudsman program."
2555,"article","Role reversal: An inaccurate and destructive concept."
2556,"article","Role reversal: Implications for therapeutic intervention."
2551,"article","Role reversal: You don't go home again."
914,"article","Rules for aging: How to manage growing older."
31942,"article","Ruminating on Art and Science."
22551,"article","Rural African American Older Adults and the Black Helping Tradition."
15176,"article","Rural African American clergy: An exploration of their attitudes and knowledge of Alzheimer's disease."
22556,"article","Rural Aging: Social Work Practice Models and Intervention Dynamics."
22549,"article","Rural Disabled Elders."
22550,"article","Rural Latino Elders."
22554,"article","Rural Program Planning and Development for Older Adults."
38726,"article","Rural elderly African Americans and service delivery: a study of health and social service needs and service accessibility."
22806,"article","Rural mental health: A discussion of service capacity building for rural elders."
22810,"article","Rural older adults at home."
22558,"article","Rurality, Aging and Social Work: Setting the Context."
5012,"article","Satisfaction, communication and affection in caregiving: A view from the elder's perspective."
23355,"article","Screening for depression in immigrant Chinese-American elders: Results of a pilot study."
14130,"article","Selection, optimization, and compensation: Strategies to maintain, maximize, and generate resources in later life in the face of chronic illnesses."
20081,"article","Self-Determination and Elder Abuse: Do we know enough?"
10834,"article","Self-esteem mediates the relationship between volunteering and depression for African American caregivers."
16760,"article","Self-neglect and neglect of vulnerable older adults: Reexamination of etiology."
944,"article","Self-neglect and social control: A modest test of an issue."
16762,"article","Self-reported ageism in social work practitioners and students."
22098,"article","Senior Centers: Increasing Minority Participation Through Diversification."
22117,"article","Senior Citizens Centers: What They Offer, Who Participates, and What They Gain."
26603,"article","Senior center programming and frailty among older persons."
15983,"article","Senior gambling: Risk or reward?"
48725,"article","Senior housing in Sweden: a new concept for aging in place."
22997,"article","Senior housing: Pathway to service utilization."
21971,"article","Seniors, Small Fry, and Song: A Group Work Libretto of an Intergenerational Singing Group."
26598,"article","Sense of coherence and the strengths perspective with older persons."
1005,"article","Sensory loss: A neglected issue in social work."
22119,"article","Service Delivery and Research Considerations for the 85+ Population."
23508,"article","Service Learning in Elder Care: Ten Years of Growth and Assessment."
17970,"article","Service barriers of Chinese family caregivers in Canada."
45555,"article","Service coordination for frail elderly individuals: An analysis of case management practices in Quebec."
12570,"article","Service coordination for frail elderly individuals: An analysis of case management practices in Québec."
10768,"article","Service use and unmet service needs in grandparents raising grandchildren."
4874,"article","Service utilization by the elderly: The importance of orientation to the formal system."
23560,"article","Service utilization patterns of adults with intellectual disabilities: A comparison of Puerto Rican and non-Latino White families."
24688,"article","Serving the aged and their families in the 21st century using a revised practice model."
22856,"article","Sexual Abuse of Older Women Living in Nursing Homes."
1473,"article","Sexual adaptations of the frail elderly: A realistic approach."
35583,"article","Sexuality in the Nursing Home."
14977,"article","Sharing meals with institutionalized people with dementia: A natural experiment."
5032,"article","Single, older childless women: Differences between never-married and widowed women in life satisfaction and social support."
20082,"article","Social Inclusion: An Interplay of the Determinants of Health-New Insights into Elder Abuse."
23516,"article","Social Work Education for Interdisciplinary Practice with Older Adults and Their Families."
36633,"article","Social Work Gerontological Assessment Revisited."
20158,"article","Social Work Involvement in End of Life Planning."
30423,"article","Social Work Knowledge on Community-Based Services for Older Adults: An Educational Model for Social Work Students."
22135,"article","Social Work Student Attitudes on Working with Older Clients."
20152,"article","Social Work Students' Perceptions About Incompetence in Elders."
20059,"article","Social Work and Aging in the Emerging Health Care World."
52807,"article","Social Work and Social Justice."
51278,"article","Social Work in China."
37179,"article","Social Work with Older Adults in Health Care and Residential Settings in the New Millennium: A Return to the Past."
23518,"article","Social Work's Pursuit of a Common Professional Framework: Have We Reached a Milestone?"
2174,"article","Social and psychological well-being of Black elderly living in high-rises for the elderly."
12084,"article","Social exclusion and neighborhood support: A case study of empty-nest elderly in urban Shanghai."
23354,"article","Social integration and health among Asian Indian immigrants in the United States."
25231,"article","Social networks of elders without children."
25718,"article","Social policy and the politics of Hispanic aging."
2081,"article","Social support and caregiver strain: Types and sources of social contacts of elderly caregivers."
15346,"article","Social support, caregiver burden, and life satisfaction in a sample of rural African American and White caregivers of older persons with dementia."
24335,"article","Social work and law: A model for implementing social services in a law office."
13402,"article","Social work and transitions of care: Observations from an intervention for older adults."
38752,"article","Social work for non-social workers: an example of unplanned role negotiation in a community health intervention project."
24689,"article","Social work gerontological practice: The need for faculty development in the new millennium."
14132,"article","Social work knowledge of community-based services for older adults: An educational model for social work students."
14863,"article","Social work practitioner knowledge and assessment of late-life depression."
38571,"article","Social work response to the 1995 White House Conference on Aging."
16610,"article","Social work student interest in nursing home employment: A North American study."
24158,"article","Social work with older adults in health care and residential settings in the new millenium: A return to the past."
26613,"article","Social work, AIDS and the elderly: Current knowledge and practice."
38803,"article","Social worker as client: my education as a family member in a nursing home."
52644,"article","Social workers' conceptions of how the local living environment is related to social exclusion."
55641,"article","Social workers' perceptions of staff attitudes toward resident sexuality in a random sample of New York State University homes: a pilot study."
38603,"article","Social workers' perceptions of staff attitudes toward resident sexuality in a random sample of New York State nursing homes: a pilot study."
21133,"article","Social-economic context of parent care: Explaining Chinese caregivers' psychological and emotional well-being."
25720,"article","Sociocultural status, psychosocial factors, and cognitive functional limitation in elderly Mexican Americans: Findings from the San Antonio Longitudinal Study of Aging."
57928,"article","Sociological reflections on welfare politics and social work."
38804,"article","Some considerations of the rural elderly black's underuse of social services."
38843,"article","Some nursing home experiences."
26162,"article","Sore tongues and stiff necks: Problem solving through a grandparent discussion/support group."
55099,"article","Soul healing and the family."
36194,"article","Sources for More Information on Social Work with Rural Older Adults."
24704,"article","Sources of stress and conflicts between elderly patients, their family members and personnel in care settings."
15541,"article","Spaced retrieval technique—A cognitive tool for social workers and their clients."
38622,"article","Special populations among older persons."
38778,"article","Specialization within a generalist social work curriculum."
22809,"article","Specialized housing and rural elders."
33530,"article","Spirit of Aging Rising: Cross-Cutting Thematic Modules to Enrich Foundation Graduate Social Work Courses."
33532,"article","Spiritual Assessment in Aging: A Framework for Clinicians."
20751,"article","Spirituality and Social Work in Long-Term Care."
26104,"article","Spirituality and community in the last stage of life."
26599,"article","Spousal caregivers of early stage Alzheimer's patients: A psychoeducational support group model."
37198,"article","Spousal caregivers: in sickness and in health."
24195,"article","Spousal caregiving: In sickness and in health."
26652,"article","Spouse caregivers and the caregiving experience: Does cognitive impairment make a difference?"
21200,"article","Spouses of Patients with Dementia: How Do They Stay Together 'Till Death Do Us Part'?"
25725,"article","Staff development: An ethical imperative."
17968,"article","State variations in nursing home social worker qualifications."
26649,"article","State–family relations in Quebec from the perspective of intensive home care services for the elderly."
506,"article","Stigmatized and perpetual parents: Older parents caring for adult children with life-long disabilities."
22938,"article","Stories Told and Lessons Learned from African American Female Caregivers' Vignettes for Empowerment Practice."
23515,"article","Strategies to Increase Student Interest in Aging."
20069,"article","Strengthening Aging Content in the Baccalaureate Social Work Curricula: What Students Have to Say."
33454,"article","Strengthening Field Education in Aging Through University-Community Agency Partnership: The Practicum Partnership Program."
23510,"article","Strengthening Geriatric Social Work Through a Doctoral Fellowship Program."
23512,"article","Strengthening Geriatric Social Work Training: Perspectives from the University at Albany."
25678,"article","Stress among caregivers of hip fracture patients: A longitudinal study."
24713,"article","Stress and service use among minority caregivers to elders and dementia."
37786,"article","Stress and service use among minority caregivers to elders with dementia."
23353,"article","Stress, coping, and depression among Japanese American elders."
12286,"article","Structuring mental health within senior services: A case study of an outpatient mental health clinic serving Latinos."
23513,"article","Student Pioneers and Educational Innovations: Attracting Students to Gerontology."
17523,"article","Substance abuse."
1011,"article","Substance misuse and abuse among the elderly: Implications for social work intervention."
47404,"article","Suggestions for utilizing the 2008 EPAS in CSWE-accredited baccalaureate and masters curriculums- Part 1: The explicit curriculum."
20189,"article","Suicide Risk Assessment in the Depressed Elderly Patient with Cancer."
24373,"article","Suicide and the elderly: Issues for clinical practice."
20156,"article","Supervision as Pedagogy and Support in the Swedish Eldercare: A Developmental Project."
2150,"article","Supervision in social work with the aged and their families."
32713,"article","Supporting Family Carers Through Telephone-Mediated Group Programs: Opportunities For Gerontological Social Workers."
16157,"article","Supporting the labor force participation of older adults: An international survey of policy options."
21978,"article","Sweethearts and Sourpusses: My Year with the Elderly."
38857,"article","Symposium on role reversal: a discussant responds."
38621,"article","Systems linkages: developing the ties."
48484,"article","Tackling inequalities in health: a global challenge for social work."
33452,"article","Taking the Class to the Community with Service-Learning: Gerontological Macro Social Work Practice."
33450,"article","Task Force on Medicaid in Missouri: A Community Collaboration in Gerontological Social Work Education."
30163,"article","Taxes and Entitlements."
23507,"article","Teaching Geriatric Assessment: A Hands-On Educational Experience."
33451,"article","Teaching Qualitative Research to BSW Students Through Exposure to Aging."
54530,"article","Teaching conflict management in social work."
124,"article","Teaching geriatric assessment."
38776,"article","Teaching geriatric social work in health care—the what, why or how of a complex process."
21973,"article","Telephone Caregiver Support Groups."
38705,"article","Testing the impact of a case management program on caregiver appraisal."
38575,"article","The 1995 WHCoA: an agenda for social work education and training."
22858,"article","The Aging Veteran: Re-Emergence of Trauma Issues."
2181,"article","The Black elderly and the social service delivery system: A study of factors influencing the use of community-based services."
30660,"article","The CLASS Act and Gerontological Social Work."
21204,"article","The Characteristics and Needs of Asian-American Grandparent Caregivers: A Study of Chinese-American and Korean-American Grandparents in New York City."
22557,"article","The Demographics of Aging in Rural Perspective."
33470,"article","The Effect of Housing on Perceptions of Quality of Life of Older Adults Participating in a Medicaid Long-Term Care Demonstration Project."
22950,"article","The Elder Latino Population in Holyoke, MA: A Qualitative Study of Unmet Needs and Community Strengths."
22955,"article","The Expressions of Loss and Grief Among Male Caregivers of Individuals with Alzheimer's Disease."
18994,"article","The FACES Project: An academic-community partnership to improve end-of-life care for families."
23504,"article","The Family Study: A Useful Gerontological Tool."
2093,"article","The Financial Impact Scale: An instrument for assessing informal long-term caregivers."
22939,"article","The Friendly Companion Program."
29498,"article","The Future of Gerontological Social Work: A Case for Structural Lag."
23511,"article","The Hunter Experience: Innovations in the Field Practicum."
33529,"article","The Impact of Religiousness, Spirituality, and Social Support on Psychological Well-Being Among Older Adults in Rural Areas."
22860,"article","The Impact of the 9/11 Attacks on the Elderly in NYC Chinatown: Implications for Culturally Relevant Services."
36210,"article","The Impact of the 9/11 Attacks on the Elderly in NYC Chinatown: Inplications for Culturally Relevant Services."
22090,"article","The Importance of Adult Guardianship for Social Work Practice."
24768,"article","The Institute for Senior Action: Training senior leaders for advocacy."
23514,"article","The John A. Hartford Foundation Geriatric Social Initiative."
38489,"article","The Long-Term Care Ombudsman Program: a social work perspective."
19103,"article","The Olmstead decision and the journey toward integration: The evolution of social work responses."
22790,"article","The Perceptions and Needs of Farm Dwellers Regarding Aging, Advanced Age, and Future Perspectives."
21974,"article","The Relationship Between Caregiver Support Groups and the Marker Framework of Caregiving."
22089,"article","The Role of the Social Worker in Long-Term Care."
24332,"article","The Samuel Sadin Institute on Law of the Brookdale Center on Aging: A resource for attorneys and social workers."
22859,"article","The September 11th Attacks and Depressive Symptomatology Among Older Adults with Vision Loss in New York City."
21977,"article","The Sociocultural Reality of the Asian Immigrant Elderly: Implications for Group Work Practice."
20160,"article","The Transition to Caregiving: The Experience of Family Members Embarking on the Dementia Caregiving Career."
22788,"article","The Use of Family Decision Meetings When Addressing Caregiver Stress."
21968,"article","The Use of a Mutual Aid Group with Home Attendants."
26647,"article","The Wellness Index: Developing an instrument to assess elders' well-being."
22857,"article","The Willingness to Enter a Nursing Home: A Comparison of Holocaust Survivors with Elderly People Who Did Not Experience the Holocaust."
25723,"article","The Yaqui elderly of Old Pascua."
2179,"article","The advantages and challenges of intergenerational programs in long term care facilities."
38797,"article","The advantages and challenges of intergenerational programs in long term facilities."
38573,"article","The aging family."
22805,"article","The aging network and the future of long-term care."
507,"article","The application of family systems theory to geriatric hospital social work."
19105,"article","The application of the Olmstead decision on housing and eldercare."
26159,"article","The benefits of intergenerational community service projects: Implications for promoting intergenerational unity, community activism, and cultural continuity."
38830,"article","The black church as a support system for black elderly."
2104,"article","The challenge of establishing a national service delivery program for older blind persons."
38522,"article","The changing times and agencies serving older persons: early responses to anticipated funding reductions."
2092,"article","The cognitively impaired elderly's response to touch: A naturalistic study."
14545,"article","The complexities of elder homelessness, a shifting political landscape and emerging community responses."
986,"article","The complexity of interpersonal relationships among older persons: An examination of selected emotionally close relationships."
10564,"article","The contribution of practice skills in a care management process for family caregivers."
26102,"article","The cost of autonomy, the price of paternalism."
11281,"article","The couples life story approach: A dyadic intervention for dementia."
38835,"article","The critical post-discharge period for older patients leaving a hospital."
11280,"article","The development of Korea's new long-term care service infrastructure and its results: Focusing on the market-friendly policy used for expansion of the numbers of service providers and personal care workers."
26571,"article","The dynamic relationship between social support and health in older adults: Assessment implications."
37219,"article","The effect of age on criminal processing: is there an advantage in being 'older'?"
25256,"article","The effectiveness of a solution-focused approach for problem behaviors among nursing home residents."
24327,"article","The effects of age on criminal processing: Is there an advantage in being 'older'?"
16615,"article","The effects of nursing home placement on the perceived levels of caregiver burden."
12426,"article","The effects of sociocultural factors on older Asian Americans' access to care."
52540,"article","The elderly Latino population in Holyoke, MA: a qualitative study of unmet needs and community strengths."
38834,"article","The elderly and the young: a cooperative endeavor."
1003,"article","The elderly cancer patient and his spouse: Two perceptions of the burden of caregiving."
56951,"article","The elderly cancer patient and his spouse: two perceptions of the burden caregiving."
1472,"article","The elderly: Their perceived supports and reciprocal behaviors."
25239,"article","The evolution of care: A 100-year history of institutionalization of people with Alzheimer's disease."
41761,"article","The experience of long term care in the future."
25684,"article","The experience of respite: Meeting the needs of African American and White caregivers in a statewide program."
1321,"article","The family's role in the nursing home: Predictors of technical and non-technical assistance."
45429,"article","The feminization of social welfare: Implications of cultural tradition vis-a-vis male victims of domestic violence."
911,"article","The geriatric oncology patient: Ageism in social work practice."
41746,"article","The gray market: social consequences of for-profit eldercare."
15843,"article","The graying of HIV/AIDS: Preparedness and needs of the aging network in a changing epidemic."
53286,"article","The great care proceedings explosion."
26577,"article","The grief of caregivers: How pervasive is it?"
38675,"article","The homeless elderly: America's forgotten population."
56754,"article","The homeless elderly: America's forgotten populations."
13759,"article","The impact of acculturation on depression among older Muslim immigrants in the United States."
1336,"article","The impact of dementia: A self psychological perspective."
41745,"article","The impact of informal social networks on the elderly's need for services."
38802,"article","The impact of osteoporosis on the quality of informal relationships."
45171,"article","The implicit curriculum in social work education: The culture of human interchange."
953,"article","The importance of ethnicity in the social support systems of older New Yorkers: A longitudinal perspective (1970 to 1990)."
38630,"article","The importation of high technology services into the home."
1757,"article","The influence of client age on clinical judgements of male and female social workers."
16520,"article","The influence of service factors on spousal caregivers’ perceptions of community services."
26165,"article","The integration of pro-active aging education into existing educational curricula."
38772,"article","The interdisciplinary geriatric/gerontological team in the academic setting: hot air or energizer?"
122,"article","The interdisciplinary team in geriatric rehabilitation."
1466,"article","The interface of burden and level of task performance in caregivers of Alzheimer's disease patients: An examination of clinical profiles."
1000,"article","The job interests, work incentives and perceived barriers and limitations to employment of a group of older trainees in a suburban New York county."
12898,"article","The living–dying interval in nursing home-based end-of-life care: Family caregivers' experiences."
25225,"article","The long-term ombudsman program: A social work perspective."
14135,"article","The meaning of gender while aging with paralytic polio."
4809,"article","The mentally retarded aged: Implications for social work practice."
26615,"article","The never-married and divorced elderly: Comparison of economic and health status, social support, and living arrangement."
54193,"article","The new sisters of the road: homeless women and their children."
21132,"article","The nursing home crisis: A consumer study of Texas nursing home care."
24771,"article","The old and the new in aging: Implications for social work practice."
24706,"article","The older driver with Parkinson's disease."
15684,"article","The omission of comprehensive care: An analysis of the nursing home reform act of 1987."
522,"article","The other sorrow of divorce: The effects on grandparents when their adult children divorce."
17724,"article","The parameters of prejudice: Knowledge of ethics and age bias."
49499,"article","The paternal involvement of Chinese drug abusers: an exploratory study in Hong Kong."
25245,"article","The perceived benefits of participating in volunteer and educational activities."
54405,"article","The portfolio approach for generalist social work practice: a successful tool for students in field education."
5025,"article","The post-funeral ritual in bereavement counseling and grief work."
23581,"article","The primacy of family in elder care discourse: Home care services to older ethnic women in Canada."
2101,"article","The provision of rehabilitation services to elderly persons who are visually impaired."
2109,"article","The psychosocial aspects of aging and vision loss."
2546,"article","The reaction of the family to the institutionalization of an elderly member: Factors influencing adjustment and suggestions for easing the transition to a new life phase."
57071,"article","The recruitment of research participants."
1778,"article","The relationship between homebound older people and their home care workers, or 'the pas de deux' of home care."
23586,"article","The relationship between pre-retirement earnings and health status in old age: Black-White differences."
2149,"article","The relative contributions of occupation groups in the discovery and treatment of elder abuse and neglect."
25682,"article","The relocation and transfer of older persons: When decision-making combines with ethics."
2170,"article","The role of Alzheimer's disease support groups in families' utilization of community services."
14862,"article","The role of mastery and social support in the association between life stressors and psychological distress in older Canadians."
25681,"article","The role of secondary supports in mediating formal services to dementia caregivers."
2180,"article","The role of social work in intergenerational programming."
13413,"article","The role of the gerontological social worker in assisted living."
1462,"article","The role of the nursing home social worker in terminal care."
38499,"article","The role of the social worker in interdisciplinary geriatric teams."
26118,"article","The senior outreach program of Park Ridge Mental Health: An innovative approach to mental health and aging."
26610,"article","The sexless years or sex rediscovered."
58985,"article","The social worker joins the team: a look at the socialization process."
24248,"article","The social worker-ombudsman partnership: Using a resident-centered model of situational conflict tactics."
57524,"article","The socioemotional needs of elderly family practice patients: can social works help?"
24841,"article","The special needs of children in kinship care."
13762,"article","The third-age African American seniors: Benefits of participating in senior multipurpose facilities."
11454,"article","The transformative potential of social work's evolving practice in dementia care."
26119,"article","The use of social supports by elderly Chinese immigrants."
1338,"article","The validity of role reversal: A hermeneutic perspective."
37211,"article","The value of pets in geriatric practice: a program example."
25229,"article","The well-being of elderly Black caregivers and noncaregivers: A preliminary study."
24338,"article","The win–win partnership: The elder law attorney and geriatric care manager."
25677,"article","They were once like us: Learning from home care workers who care for the elderly."
10364,"article","Till death us do part? A critical analysis of obligation and choice for spousal caregivers."
2175,"article","Toward satisfaction and retention of senior volunteers."
37183,"article","Towards a New Era in Aging and Social Work."
38563,"article","Towards civic renewal: how senior citizens could save civil society."
12568,"article","Training, geography, and provision of aging services to lesbian, gay, bisexual, and transgender older adults."
26203,"article","Transfer of information from adult day care to nursing homes: Bridging the gap in the long term care of dementia patients."
38564,"article","Transfer of information from adult day care to nursing homes: bridging the gaps in the long term care of dementia patients."
20064,"article","Transforming the Curriculum Through the Intergenerational Lens."
22862,"article","Trauma and aging."
13760,"article","Trauma and stress among older adults in the criminal justice system: A review of the literature with implications for social work."
16909,"article","Treating older persons with severe mental illness in the community: Impact of an interdisciplinary geriatric mental health team."
17521,"article","Treatment at the end of life."
38638,"article","Trends and developments in home care services: an international perspective."
38639,"article","Trends in home care entitlements and benefits."
25235,"article","Turner's syndrome: Continuing to thrive at 75."
49531,"article","Two decades after McMartin: a follow-up of 22 convicted day care employees."
25686,"article","Type of volunteer experience and health among older adult volunteers."
22134,"article","Understanding Hoarding Behavior Among Older Adults: A Case Study Approach."
23695,"article","Understanding ambiguous loss in the context of dementia care: Adult children's perspectives."
12783,"article","Understanding implementation of best practices for working with the older homeless through the lens of self-determination theory."
16155,"article","Understanding older men and their male friendships: A comparison of African American and White men."
23000,"article","Understanding older spousal dyads' attitudes toward community service use: An analysis of applied theoretical models."
21095,"article","Understanding the Experience of Moving a Loved One to a Long-Term Care Facility: Family Members' Perspectives."
12899,"article","Understanding the impact of early-life trauma in nursing home residents."
21137,"article","Understanding the racial and ethnic differences in caregiving arrangements."
981,"article","Underutilization of adult day care: An exploratory study."
16154,"article","Unique challenges of transgender aging: Implications from the literature."
520,"article","Universities for the second phase of life: Counseling, wellness, and senior citizen center programs."
18989,"article","University-community partnerships in gerontological social work: Building consensus around student learning."
20155,"article","Unmet Patient Need in Home Care Under Managed Care."
12569,"article","Unmet home care service needs of rural older adults with Alzheimer's disease: A perspective of informal caregivers."
16158,"article","Unmet needs and depressive symptoms among low-income older adults."
23487,"article","Use of Group Counseling to Support Aging-Related Losses in Older Adults with Intellectual Disabilities."
21093,"article","Use of Senior Centers as a Moderator of Stress-Related Distress Among Latino Elders."
20080,"article","Use of a Single Page Elder Abuse Assessment and Management Tool: A Practical Clinician's Approach to Identifying Elder Mistreatment."
37215,"article","Use of senior center services of the elderly Chinese immigrants."
2547,"article","Uses of the genogram with the elderly and their families."
33534,"article","Using Collaboration to Maximize Outcomes for a John A. Hartford Foundation Geriatric Enrichment Project."
15839,"article","Using conflict theory to explore the role of nursing home social workers in home- and community-based service utilization."
15542,"article","Using multidisciplinary teams to address ethical dilemmas with older adults who hoard."
21970,"article","Using the End of Groups as an Intervention at End-of-Life."
38497,"article","Using the experience sampling method in gerontological social work."
521,"article","Using the therapeutic relationship to promote an internal locus of control in elderly mental health clients."
22100,"article","Utilization of Formal Support Services among Hispanic Americans Caring for Aging Parents."
26152,"article","Utilization of community-based social and health services among foreign born Hispanic American elderly."
1335,"article","Utilization of dementia-specific respite day care for clients and their caregivers in a social model program."
25234,"article","Utilization of formal services during the 10 years after retirement."
22954,"article","Utilizing Case Management to Maintain the Elderly in the Community."
38855,"article","Utilizing client experience in developing new service delivery models for care of the aged."
17722,"article","Videos: Where do they fit in an aging infused social work curriculum?"
24712,"article","Vision change and quality of life among Ethiopian elderly immigrants in Israel."
20981,"article","Vital Involvement Practice: Strengths as More Than Tools for Solving Problems."
50044,"article","Voices of resilience: older adults in hospice care."
56710,"article","Voluntary agency and the contract culture: ""dream or nightmare?"""
12782,"article","Voluntary and involuntary driving cessation in later life."
25254,"article","Volunteer service in health promotion for the elderly: An experimental project in fostering a healthy living to needy elderly by volunteer health promoters."
25223,"article","Volunteerism and older adults: Implications for social work practice."
12895,"article","Welfare reform and elderly immigrants' health insurance coverage: The roles of federal and state medicaid eligibility rules."
50604,"article","What matters to older African Americans facing end-of-life decisions? A focus group study."
21980,"article","What's Different About Working with Older People in Groups?"
523,"article","When parents can't live alone: Choosing multi-generational households."
23587,"article","Who is providing social services to today's older adults? Implications of a survey of aging services personnel."
21136,"article","Who's afraid of growing old? Gay and lesbian perceptions of aging."
38537,"article","Why a geriatric center?"
26107,"article","Why dignity in old age matters."
14531,"article","Why do they leave? Factors associated with job termination among personal assistant workers in home care."
13403,"article","Wisdom from life's challenges: Qualitative interviews with low- and moderate-income older adults who were nominated as being wise."
52023,"article","Women and Girls in the Social Environment: Behavioral Perspectives."
16611,"article","Women still taking care: The experiences of older home care workers."
57781,"article","Worker perceptions of effectiveness and minority-relevant education as a function of worker and client ethnicity."
17727,"article","Working with advanced dementia patients in a day care setting."
1337,"article","Working-class women and retirement."
10833,"article","Workplace characteristics and work-to-family conflict: Does caregiving frequency matter?"
52757,"article","Yes Minister: reviewing the 'Looking After Children' experience and identifying the messages for social work research."
26595,"article","Young adults with Down syndrome as caregivers for the elderly with dementia: An intergenerational project."
38798,"article","“Aging in place”: discharge policies and procedures concerning frailty among senior housing tenants."
42700,"article","“I looked for Jaspa—but Jaspa was gone”."
41774,"article","“If you don't like the care, why don't you take your mother home?” obstacles to family/staff partnerships in the institutional care of the aged."
29951,"article","“Just Like I'm Saving Money in the Bank”: Client Perspectives on Care Coordination Services."
10362,"article","“Keep dignity intact”: Exploring desires for quality long-term care among midlife women."
13179,"article","“Maintaining connections but wanting more”: The continuity of familial relationships among assisted-living residents."
12081,"article","“Many helping hands”: A review and analysis of long-term care policies, programs, and practices in Singapore."
38462,"article","“Now that mom is in the Lord's arms, I just have to live the way she taught me”: reflections on an elderly, African American mother's death."
38472,"article","“Something I can't shake”."
37292,"article","“Sugar”."
15348,"article","“Well if he could see me now”: The facilitators and barriers to the promotion of instrumental independence following spousal bereavement."
37290,"article","“—How old do you think I am—?”."
37299,"article","“—Is my bed still there—?”."
37302,"article","“—Take Peggy out of my will—“."
37295,"article","“—With no tide and no one to push—”."
