"","articleID","attributes","record"
"20370",783,"article","Reliability and social work research."
"20371",20646,"article","Reliability and validity of the Behavioral and Emotional Rating Scale-Second Edition: Parent Rating Scale."
"20372",2211,"article","Reliability and validity of the Protective Services Questionnaire (PSQ)."
"20373",24006,"article","Reliability and validity of the daily living activities scale: A functional assessment measure for severe mental disorders."
"20374",1009,"article","Reliability of an automated decision support system for behavioral treatment planning: Preliminary results from the Mental Retardation-Expert."
"20375",1823,"article","Reliability of the foster care placement decision: A review."
"20376",10431,"article","Relighting the campfire: Rediscovering activity-based group work."
"20377",20757,"article","Religion and Coping in Older Adults: A Social Work Perspective."
"20378",21491,"article","Religion and Spirituality in Social Work Education and Direct Practice at the Millennium: A Survey of UK Social Workers."
"20379",121318,"article","Religion and Support for Same-Sex Marriage: Implications from the Literature"
"20380",15967,"article","Religion and cancer: Examining the possible connections."
"20381",14555,"article","Religion and drug dependency: A comparative study of Malay male youth in Malaysia."
"20382",2139,"article","Religion and prevention of illness in later life."
"20383",3927,"article","Religion and social work practice."
"20384",16850,"article","Religion and social work: An analysis of faith traditions, themes, and global north/south authorship."
"20385",100744,"article","Religion and social work: it's not that simple!"
"20386",9987,"article","Religion and spirituality among older adults in light of DSM-5."
"20387",17971,"article","Religion and spirituality as defined by older adults."
"20388",26840,"article","Religion and spirituality as resources for coping with cancer."
"20389",50586,"article","Religion and spirituality at the border: a survey of Mexican-American social work students."
"20390",33011,"article","Religion and spirituality in social work practice and education in a cross-cultural context: findings from a Norwegian and UK study."
"20391",14325,"article","Religion and spirituality: Assessment and intervention."
"20392",39524,"article","Religion and spirituality: diversity issues for the future."
"20393",14087,"article","Religion and substance use among youths of Mexican heritage: A social capital perspective."
"20394",120564,"article","Religion and the Spiritual Needs of Gay Mormon Men"
"20395",38588,"article","Religion as a caregiving system for Puerto Rican elders with functional disabilities."
"20396",55270,"article","Religion as invisible culture: knowing about and knowing with."
"20397",13800,"article","Religion in the lives of unaccompanied minors: An available and compelling coping resource."
"20398",18812,"article","Religion, Job Readiness, and Employment Outcomes: The Case of Latter-Day Saint Employment Resource Services."
"20399",20758,"article","Religion, Spirituality, and Aging for 'The Aging' Themselves."
"20400",25110,"article","Religion, adversity and age: Religious experiences of low-income elderly women."
"20401",15282,"article","Religion, spirituality, and social work: A quantitative and qualitative study on the behaviors of social workers in conducting individual therapy."
"20402",13480,"article","Religiosity and physical and emotional functioning among African American and White colorectal and lung cancer patients."
"20403",17880,"article","Religiosity and spirituality among members of an African American church Community: A qualitative analysis."
"20404",12997,"article","Religiosity and spirituality in military veteran cancer survivors: A qualitative perspective."
"20405",20756,"article","Religiosity as a Mediator of Caregiver Well-Being: Does Ethnicity Make a Difference?"
"20406",17845,"article","Religiosity as a moderator of family conflict and depressive symptoms among African American and White young grandmothers."
"20407",18896,"article","Religiosity as a predictor of successful post-treatment abstinence for African-American clients."
"20408",121790,"article","Religious Affiliation/Non-Affiliation: A Predictor of Social Work Students' Attitudes toward Old Poor People"
"20409",20754,"article","Religious Congregations as Social Services Providers for Older Adults."
"20410",122003,"article","Religious Expressions of African American Grandmother Caregivers: Social Work's Role with Church Communities"
"20411",121440,"article","Religious Involvement Among Black Men Self-Labeling as Gay"
"20412",22465,"article","Religious and Secular Belief Systems in Social Work: A Survey of Israeli Social Work Professionals."
"20413",120175,"article","Religious and Spiritual Supports of the Christian African-American HIV-Affected Grandparent Caregiver"
"20414",2140,"article","Religious aspects in the resolution of parental grief: Solace and social support."
"20415",17253,"article","Religious characteristics of government-funded faith-related social service organizations."
"20416",11208,"article","Religious conscience protection: A critically important human right for an increasingly diverse society."
"20417",12658,"article","Religious coping and acculturation stress among Hindu Bhutanese: A study of newly-resettled refugees in the United States."
"20418",15506,"article","Religious coping and posttraumatic growth among family caregivers of cancer patients in India."
"20419",1651,"article","Religious denominational policies on sexuality."
"20420",19115,"article","Religious discrimination and ethical compliance: Exploring perceptions among a professionally affiliated sample of graduate students."
"20421",16854,"article","Religious discrimination in social work academic programs: Whither social justice?"
"20422",50584,"article","Religious discrimination in social work: preliminary evidence."
"20423",11085,"article","Religious expressions of spirituality by displaced karen from Burma: The need for a spiritually sensitive social work response."
"20424",2204,"article","Religious factors in physical health and the prevention of illness."
"20425",15271,"article","Religious involvement and depression among Korean young adults in the United States."
"20426",47432,"article","Religious involvement and depression among Korean young adults."
"20427",13632,"article","Religious liberty in North Korea: Past and present."
"20428",11089,"article","Religious nurture in British Muslim families: Implications for social work."
"20429",2205,"article","Religious perspectives on prevention: The role of theology."
"20430",24817,"article","Religious resources in long-term adjustment to breast cancer."
"20431",16859,"article","Religious resurgence, human survival, and global religious social work."
"20432",13530,"article","Religious trends in America."
"20433",16295,"article","Religious/spiritual and other adaptive coping strategies among Chinese American older immigrants."
"20434",50742,"article","Religiousness and adolescent behaviors: a comparison of boys and girls."
"20435",16309,"article","Religiousness and prostate cancer screening in African American men."
"20436",22010,"article","Religiousness/Spirituality and Subjective well-Being Among Rural Elderly Whites, African Americans, and Native Americans."
"20437",2407,"article","Relocation and health effects on the elderly: A commented research review."
"20438",469,"article","Relocation to a new environment: Decisional control and the move to a nursing home."
"20439",56500,"article","Relocation to a new environment: decisional control and the mover to a nursing home."
"20440",10952,"article","Remarital chances, choices, and economic consequences: Issues of social and personal welfare."
"20441",38878,"article","Remedy and remorse: judicial control of social welfare."
"20442",38535,"article","Rememberers and remembrances: fostering connections with intergenerational interviewing."
"20443",40659,"article","Remembering Al."
"20444",16409,"article","Remembering Barbara Wootton's contribution to social work education."
"20445",12037,"article","Remembering Hull House, speaking to Jane Addams, and preserving empathy."
"20446",17099,"article","Remembering Irena Sendler: A Mother Courage honoured as most distinguished social worker of IFSW."
"20447",28947,"article","Remembering Norma (In Memory of Norma C. Lang, 1927–2012)."
"20448",50286,"article","Remembering Ruth (in memory of Ruth R. Middleman, 1923-2005)."
"20449",21967,"article","Remembering With and Without Awareness Through Poetry to Better Understand Aging and Disability."
"20450",12233,"article","Remembering, apologies, and truth: Challenges for social work today."
"20451",27271,"article","Remembrance programs at camps for children with cancer."
"20452",30812,"article","Remembrances of Things Past."
"20453",57616,"article","Remigration: the Dominican experience."
"20454",2428,"article","Reminiscence as a therapeutic intervention with sheltered housing residents: A comparative study."
"20455",24708,"article","Reminiscence group for Chinese older people—A cultural consideration."
"20456",4938,"article","Reminiscence groups with confused nursing center residents: An experimental study."
"20457",5030,"article","Reminiscence, identity, sentimentality: Simone de Beauvoir and the life review."
"20458",15979,"article","Remission from depressive symptoms among older adults with mood disorders: Findings of a representative community sample."
"20459",1091,"article","Remote practice and culture shock: Social workers moving to isolated northern regions."
"20460",37514,"article","Remote, northern communities: implications for social work practice."
"20461",35870,"article","Removing children from the care of adults with diagnosed mental illnesses—a clash of human rights?"
"20462",48159,"article","Removing the barriers for students with disabilities: Accessible online and web-enhanced courses."
"20463",12028,"article","Removing the stress from selecting instruments: Arming social workers to take leadership in routine distress screening implementation."
"20464",37393,"article","Renaissance."
"20465",13930,"article","Renata Adler memorial research center for child welfare and protection, Tel-Aviv University."
"20466",118757,"article","Rene Sand (1877-1953) and His Contribution to International Social Work, IASSW-President 1946-1953"
"20467",118732,"article","Renewing Strengths: A Training Experience with Women Animators"
"20468",16469,"article","Repairing discordant student-teacher relationships: A case study using emotion-focused therapy."
"20469",2846,"article","Repairing the nest: A psychodynamic developmental approach to clients with severe behavior disorders."
"20470",16498,"article","Repeat substance-using suicidal clients—How can we be helpful?"
"20471",11369,"article","Repeated interviews with children who are the alleged victims of sexual abuse."
"20472",119459,"article","Repertoire of Interventions in the Field of Drug Abuse"
"20473",10747,"article","Repicturing: Posttraumatic stress disorder and the quality world."
"20474",25693,"article","Replacing community: Establishing linkages for women living with HIV/AIDS—a group work approach."
"20475",17736,"article","Replication of an intensive educational intervention for youth pregnancy and STI prevention: The GIG."
"20476",83967,"article","Reported Peer Conflicts of Children in the United States and Indonesia."
"20477",14864,"article","Reported coping strategies and depressive symptoms among African American and White residents of congregate housing."
"20478",21396,"article","Reporting bad results: The ethical responsibility of presenting abused women's parenting practices in a negative light."
"20479",24066,"article","Reporting client violence."
"20480",12241,"article","Reporting multiple-group mean and covariance structure across occasions with structural equation modeling."
"20481",24474,"article","Repositioning cross-cultural counseling in a multicultural society."
"20482",37806,"article","Repositioning occupational social work in the new millennium."
"20483",18573,"article","Repositioning risk in social work education: Reflections arising from the threat of SARS to social work students in Hong Kong during their field practicum."
"20484",36985,"article","Representation of ethnic identity in North American social work literature: a dossier of the Chinese people."
"20485",12821,"article","Representation of expatriates among cancer patients in Kuwait and the need for culturally-competent care."
"20486",22640,"article","Representations of Attachment to Father in the Narratives of Preschool Girls in Post-Divorce Families: Implications for Family Relationships and Social Development."
"20487",16994,"article","Representations of Elderly with Mental Health problems held by psychosocial practitioners from community and institutional settings."
"20488",14349,"article","Representations of homelessness in four Canadian newspapers: Regulation, control, and social order."
"20489",81716,"article","Representations of parent-child alliances in children's family drawings."
"20490",47670,"article","Representations of public services and local community development. A regional study."
"20491",18217,"article","Representations of violence: Learning with Tate Modern."
"20492",38709,"article","Representative payee programs for the elderly: administrative, clinical, and ethical issues."
"20493",14377,"article","Representing children’s identities in core assessments."
"20494",24371,"article","Representing selves, reconstructing lives: Feminist group work with women survivors of male violence."
"20495",85790,"article","Representing the Mental World in Children's Social Behavior: Playing Hide-and-Seek and Keeping a Secret."
"20496",23500,"article","Reproductive Attitudes and Behavior Among Latina Adolescents."
"20497",119646,"article","Reproductive Health Awareness Among College-Going Girls"
"20498",119647,"article","Reproductive Health Constraints of Adolescent School Girls"
"20499",119648,"article","Reproductive Health, Sexual Activity and Condom Use: Knowledge Among Male College Students in Mumbai"
"20500",120886,"article","Reproductive Issues for Lesbians"
"20501",12068,"article","Reproductive attitudes and behaviors in people with sickle cell disease or sickle cell trait: A qualitative interpretive meta-synthesis."
"20502",5098,"article","Reproductive technology vs. the stigma of involuntary childlessness."
"20503",24502,"article","Reprofessionalizing child welfare services: An evaluation of a Title IVE Training program."
"20504",22513,"article","Reputation and publication productivity among social work researchers."
"20505",1166,"article","Requests, refusals, and reasons in children's negotiations."
"20506",20280,"article","Requisites, Benefits, and Challenges of Sustainable HIV/AIDS System-Building: Where Theory Meets Practice."
"20507",21535,"article","Rescue Fantasies in Child Therapy: Countertransference/Transference Enactments."
"20508",36433,"article","Rescue and Recovery: Providing Crisis Intervention to the Families of the Victims of the World Trade Center Attack."
"20509",16115,"article","Rescuing children and punishing poor families: Housing related decisions."
"20510",118824,"article","Research As a Process for Social Empowerment: An Anthropologist's Boundary-Transcending Reflections"
"20511",35610,"article","Research Awards in the Society for Social Work and Research, 1996-2000."
"20512",23029,"article","Research Collaboration With Community Organizations: A Case Example."
"20513",21360,"article","Research Note: Show Me the Way to go Home: A Narrative Review of the Literature on Delayed Hospital Discharges and Older People."
"20514",20374,"article","Research Priorities for Gerontological Social Work: Researcher and Practitioner Perspectives."
"20515",20777,"article","Research Review: Child and family support services with minority ethnic families: what can we learn from research?"
"20516",19431,"article","Research Review: Child protection referrals and minority ethnic children and families."
"20517",19816,"article","Research Review: Family centres: A review of the literature."
"20518",18664,"article","Research Review: Family group decision-making: A promising practice in need of more programme theory and research."
"20519",26011,"article","Research Review: Forming Fresh Attachments in Childhood: A Research Update."
"20520",25899,"article","Research Review: Participatory research with children."
"20521",21862,"article","Research Review: Risk and protection in the context of services for children in need."
"20522",20002,"article","Research Review: Risk and resilience in cases of emotional abuse."
"20523",21540,"article","Research Review: Teenage pregnancy and parenthood: The role of fathers."
"20524",18837,"article","Research Review: The role of grandparents in intergenerational support for families with disabled children: A review of the literature."
"20525",19622,"article","Research Review: Young people leaving care."
"20526",121087,"article","Research Training in Social Work Doctoral Programs"
"20527",121465,"article","Research Training, Institutional Support, and Self-Efficacy: Their Impact on Research Activity of Social Workers"
"20528",40657,"article","Research and Practice: The Great Divide in Substance Abuse Treatment."
"20529",36613,"article","Research and critical theory: their contribution to social work education and practice."
"20530",54206,"article","Research and popular movements: igniting 'seeds if fire'."
"20531",26382,"article","Research and research training in social work: Climate, connections, and competencies."
"20532",40530,"article","Research and social work supervision: a conceptual review."
"20533",15786,"article","Research articles in Australian social work from 1998-2007: A content analysis."
"20534",20742,"article","Research as Social Work: Participatory Research in Learning Disability."
"20535",118577,"article","Research as Social Work: Participatory Research on the Status of Dalits in India"
"20536",16827,"article","Research as a catalyst for asset-based community development: Assessing the skills of poor women in Ethiopia."
"20537",10337,"article","Research as a social justice tool: An activist’s perspective."
"20538",15397,"article","Research as response: Is the researcher response-able?"
"20539",26563,"article","Research as social action in the aftermath of hurricane Andrew."
"20540",26669,"article","Research changes a health care delivery system: A biopsychosocial approach to predicting resource utilization in hospital care of the frail elderly."
"20541",55807,"article","Research changes a health delivery system: a biopsychosocial approach to predicting resource utilization in hospital care of the frail elderly."
"20542",16099,"article","Research dissemination and diffusion: Translation within science and society."
"20543",58365,"article","Research education in M.S.W. programs: an exploratory analysis."
"20544",57389,"article","Research education in M.S.W. programs: four competing perspectives."
"20545",73234,"article","Research ethics and the moral enterprise of ethnography: Conjunctions and contradictions."
"20546",75525,"article","Research ethics review: Social care and social science research and the Mental Capacity Act 2005."
"20547",21346,"article","Research for Progressive Change: Bourdieu and Social Work."
"20548",50967,"article","Research for knowledge and practice: carrying on the tradition."
"20549",1990,"article","Research for the research phobic: Developing research expertise in hospital social work."
"20550",20504,"article","Research implications for the prevention of child abuse and neglect."
"20551",120968,"article","Research in Lesbian Communities: Ethical Dilemmas"
"20552",20759,"article","Research in Spirituality, Religion, and Aging."
"20553",119596,"article","Research in Youth Culture and Policy: Current Conditions and Future Directions"
"20554",56717,"article","Research in baccalaureate social work programs; a model for integration."
"20555",186,"article","Research in patient and family decision making regarding life sustaining and long term care."
"20556",1585,"article","Research in social work practice: Benefits of and obstacles to implementation in the Department of Veterans Affairs."
"20557",22480,"article","Research in the concept-based therapeutic community-- its importance to European treatment research in the drug field."
"20558",14744,"article","Research in the real world: Studying Chicago Police Department’s crisis intervention team program."
"20559",20700,"article","Research into Practice: The National Evaluation of the Children's Fund."
"20560",119151,"article","Research into the Role of the Practice Assessor"
"20561",24068,"article","Research learning attributes of graduate students in social work, psychology, and business."
"20562",47083,"article","Research literature review on social work education instructional methods: 1998-2008."
"20563",59093,"article","Research methods taught and utilized in social work."
"20564",49792,"article","Research methods with disabled populations."
"20565",122203,"article","Research methods with gay, lesbian, bisexual, and transgender populations"
"20566",24125,"article","Research note. Parental family structure and adult expectations of familial support in times of emotional need."
"20567",280,"article","Research note: An attempt to classify adolescent parasuicide attempters."
"20568",24469,"article","Research note: Exploring the experiences of Chinese in drugs treatment programs in Vancouver."
"20569",2927,"article","Research note: Guardianship under the Mental Health Act 1983: Practice in Leicestershire."
"20570",24966,"article","Research note: Research and empowerment."
"20571",13259,"article","Research note: Straight talk from recent grads: Tips for successfully surviving your doctoral program."
"20572",1584,"article","Research note: The social behaviour of injecting drug users."
"20573",58444,"article","Research note: attempted suicide among adolescents."
"20574",58392,"article","Research note: reported health problems and the socio-economic characteristics of the single homeless."
"20575",10801,"article","Research note—A pilot cyber counseling course in a graduate social work program."
"20576",10802,"article","Research note—Online dissemination of research: Are professional associations making the grade?"
"20577",15712,"article","Research on Social Work Practice: A bibliometric evaluation of the first decade."
"20578",55565,"article","Research on Social Work and Disasters."
"20579",36024,"article","Research on Timing of Foster Care Outcomes: One Methodological Problem and Approaches to Its Solution."
"20580",58460,"article","Research on organizational issues in health care social work."
"20581",184,"article","Research on practice with groups in health care settings."
"20582",47692,"article","Research on spirituality and religious beliefs with clinical social workers and mental health professionals: Exploring religion and spirituality in clinical practice."
"20583",25349,"article","Research on task-centered practice."
"20584",23434,"article","Research on the drug treatment of schizophrenia: A critical appraisal and implications for social work education."
"20585",34538,"article","Research orientated ‘project studies’ at an East German university of applied sciences."
"20586",34536,"article","Research orientation and expertise in social work—challenges for social work education."
"20587",34531,"article","Research oriented community social work education: lessons from Ljubljana."
"20588",41944,"article","Research paradigms in social work: from stalemate to creative synthesis."
"20589",15229,"article","Research review: Economic evidence for interventions in children's social care: Revisiting the what works for children project."
"20590",17755,"article","Research review: In a rush to permanency: Preventing adoption disruption."
"20591",25559,"article","Research review: Involving children in planning their care."
"20592",20463,"article","Research review: Parents' service experience - A missing element in research on foster care case outcomes."
"20593",24017,"article","Research review: Putting fathers on the child welfare agenda."
"20594",18245,"article","Research review: Sibling placement in foster care: A review of the evidence."
"20595",24668,"article","Research review: The education of looked after children."
"20596",1096,"article","Research strategies for consumer empowerment of people with severe mental illness."
"20597",12302,"article","Research studies and their implications for social work practice in a multidisciplinary center for lupus care."
"20598",48926,"article","Research supervision: an important site of teaching."
"20599",15770,"article","Research training and professional social work education: Developing research-minded practice."
"20600",25851,"article","Research update note on ME (ME/CFS)."
"20601",11024,"article","Research using longitudinal ratings collected by multiple raters: One methodological problem and approaches to its solution."
"20602",120262,"article","Research with Gay Drug Users and the Interface with HIV: Current Methodological Issues for Social Work Research"
"20603",23476,"article","Research with children: Sharing the dilemmas."
"20604",46896,"article","Research with indigenous cultures: A case study analysis of Tongan grandparents (research note)."
"20605",13826,"article","Research with indigenous cultures: a case study analysis of Tongan grandparents."
"20606",30397,"article","Research with social workers to improve their social interventions."
"20607",47235,"article","Research with vulnerable groups: Collaboration as an ethical response."
"20608",20056,"article","Research, Macro Practice and Aging in the Social Work Education Curriculum."
"20609",17457,"article","Research, theory and practice: Eternal triangle or uneasy bedfellows?"
"20610",26253,"article","Research-based family interventions for the treatment of schizophrenia."
"20611",15805,"article","Researcher emotions: A way into the experiences of frail older people."
"20612",17695,"article","Researching 'at home' as an insider/outsider: Gender and culture in an ethnographic study of social work practice in an Arab society."
"20613",120259,"article","Researching Gay and Lesbian Domestic Violence: The Journey of a Non-LGBT Researcher"
"20614",86357,"article","Researching Health Communication Technology Intervention Projects: The Challenge of Achieving Utilization Levels Sufficient for Evaluation."
"20615",34443,"article","Researching Social Work Practice, or Practising In Social Work Research? In Search of Our Identities as Social Work Researchers."
"20616",20518,"article","Researching Vulnerable Groups: Ethical Issues and the Effective Conduct of Research in Local Authorities."
"20617",26148,"article","Researching a sensitive topic: Designing a mail survey of the perceptions of gay men with HIV/AIDS regarding social support received from the family of origin."
"20618",17032,"article","Researching admissions: What can we learn about selection of applicants from findings about students in difficulty on a social work programme?"
"20619",75616,"article","Researching communicative practice: Web archiving in qualitative social media research."
"20620",23810,"article","Researching field practice in social work education: Integration of theory and practice through the use of narratives."
"20621",17233,"article","Researching in partnership: Reflecting on a collaborative study with mental health service users into the impact of compulsion."
"20622",24566,"article","Researching social care for minority ethnic older people: Implications of some Scottish research."
"20623",56136,"article","Researching social networks in action."
"20624",54004,"article","Researching social work as a means of social inclusion--notes on the Edinburgh seminar."
"20625",36474,"article","Researching social work: doctoral work in the UK."
"20626",37879,"article","Researching social workers' experiences of fear: piloting a course."
"20627",54860,"article","Researching teaching methodologies in the classroom."
"20628",118806,"article","Researching the Impact of Partial Labour Migration on a Child: Failure of Attachment Theory"
"20629",10964,"article","Researching the applicability of family group conferencing in public mental health care."
"20630",32840,"article","Researching the history of social work: exposition of a history of the present approach."
"20631",12800,"article","Researching the lives of Irish Roman Catholic clergy who have sexually abused minors: Collaborative inquiry."
"20632",17446,"article","Researching the lives of disabled children: The process of participant observation in seeking inclusivity."
"20633",11875,"article","Researching young people’s outcomes in children’s services: Findings from a longitudinal study."
"20634",36040,"article","Researching, studying or jumping through hoops? Reflections on a PhD."
"20635",10723,"article","Resettlement challenges faced by refugee claimant families in Montreal: Lack of access to child care."
"20636",26528,"article","Resettlement: A cultural and psychological crisis."
"20637",19742,"article","Reshaping Retirement Policies in Post-Industrial Nations: The Need for Flexibility."
"20638",10351,"article","Reshaping child welfare’s response to trauma: Assessment, evidence-based intervention, and new research perspectives."
"20639",18145,"article","Reshaping responses to children when parents are separating: Hearing children's voices in the transition."
"20640",20481,"article","Resident Perceptions of Housing, Neighborhood, and Economic Conditions After Relocation From Public Housing Undergoing HOPE VI Redevelopment."
"20641",39367,"article","Resident adaptations in an Alcoholics Anonymous-based residential program for the urban homeless."
"20642",37726,"article","Resident and facility characteristics of adult family home, adult residential care and assisted living settings in Washington State."
"20643",1992,"article","Resident guests: Social workers in host settings."
"20644",1455,"article","Resident satisfaction with community residential care placement."
"20645",12282,"article","Resident transitions to assisted living: A role for social workers."
"20646",31152,"article","Residential Care Services for Older People in China: From State to Market Provisions?"
"20647",121200,"article","Residential Care for the Chronically Mentally Ill Elderly: Creating Educational Opportunities for Students"
"20648",21976,"article","Residential Substance Abuse Treatment for Older Adults: An Enhanced Therapeutic Community Model."
"20649",20097,"article","Residential Trajectories of Participants in North Carolina's Willie-M. Program: A Semi-Parametric Group Based Model."
"20650",673,"article","Residential and foster care in the European Community: Current trends in policy and practice."
"20651",59055,"article","Residential care for elderly people: characteristics of patients admitted to residential and nursing home care from hospital."
"20652",20692,"article","Residential care: From here to eternity."
"20653",55597,"article","Residential crisis services an an alternative to inpatient care."
"20654",26319,"article","Residential crisis services as an alternative to inpatient care."
"20655",41952,"article","Residential group care for children considered emotionally disturbed, 1966-1981."
"20656",24119,"article","Residential institutions requesting supervision: A theoretical analysis of an empirically studied problem."
"20657",24108,"article","Residential mobility and youth well-being: Research, policy and practice issues."
"20658",13013,"article","Residential respite care: The caregiver's last resort."
"20659",18141,"article","Residential segregation (Chapter 6)."
"20660",1159,"article","Residential status and the physical health of a mentally ill population."
"20661",25765,"article","Residential transitions among homeless families and homeless single individuals: A comparison study."
"20662",15415,"article","Residential treatment for sexually abusive youth: An assessment of treatment outcomes."
"20663",25697,"article","Residential treatment: Contextual learning and demand for work from a social group work perspective."
"20664",25237,"article","Residents with severe mental illnesses: How nursing homes respond."
"20665",55567,"article","Residualism and rural America: a decade later."
"20666",21208,"article","Resilience Among Older Adults with Cancer and the Importance of Social Support and Spirituality-Faith: 'I Don't Have Time to Die'."
"20667",17747,"article","Resilience across cultures."
"20668",121601,"article","Resilience amid Academic Stress: The Moderating Impact of Social Support among Social Work Students"
"20669",12486,"article","Resilience among social workers: The role of informal learning in the workplace."
"20670",121499,"article","Resilience and ""Turning It Out"": How the Arts Engage with Relational and Structural Aspects of Oppression"
"20671",15047,"article","Resilience and coping with trauma: Does gender make a difference?"
"20672",13794,"article","Resilience and resistance in professional identity making: Gleanings from the classroom experiences of devout Christian social workers."
"20673",23917,"article","Resilience and social work practice: Three case studies."
"20674",1406,"article","Resilience at the front lines: Hospital social work with AIDS patients and burnout."
"20675",25908,"article","Resilience in adult children of alcoholics: A nonpathological approach to social work practice."
"20676",15782,"article","Resilience in the face of disasters: Bridging micro- and macro-perspectives."
"20677",15326,"article","Resilience in undergraduate social work students: Social support and adjustment to academic stress."
"20678",14998,"article","Resilience in women sexually abused as children."
"20679",22765,"article","Resilience theory: Theoretical and professional conceptualizations."
"20680",12463,"article","Resilience, ambiguous loss, and older same-sex couples: The resilience constellation model."
"20681",21402,"article","Resiliency Capacities Among Rural Low-Income Families."
"20682",22254,"article","Resiliency Factors Related to Substance Use/Resistance: Perceptions of Native Adolescents of the Southwest."
"20683",40297,"article","Resiliency and burnout: protective factors for human service managers."
"20684",14997,"article","Resiliency and social support networks in a population of Mexican American intimate partner violence survivors."
"20685",20121,"article","Resiliency in Divorced Families."
"20686",22905,"article","Resiliency in Family Caregivers: Implications for Social Work Practice."
"20687",16266,"article","Resiliency in poor single-parent families."
"20688",14995,"article","Resiliency: The essence of survival in chaos."
"20689",52159,"article","Resilient Southern women."
"20690",24166,"article","Resilient children: What they tell us about coping with maltreatment."
"20691",18336,"article","Resilient parenting: Overcoming poor parental bonding."
"20692",14304,"article","Resilient workplaces: An initial conceptualization."
"20693",21318,"article","Resistance and Change: Building a Framework for Helping Abused Rural Women."
"20694",122098,"article","Resistance and Resilience: The Untold Story of Gay Men Aging with Chronic Illnesses"
"20695",1610,"article","Resistance and couple therapy."
"20696",4915,"article","Resistance and power: The perceived effect that computerization has on a social agency's power relationships."
"20697",49475,"article","Resistance in adolescent substance abuse treatment: a literature synthesis."
"20698",12524,"article","Resistance is futile? Exploring the potential of motivational interviewing."
"20699",122094,"article","Resisting Fragmentation, Living Whole: Four Female Transgender Students of Color Speak about School"
"20700",118873,"article","Resisting Postmodernity: Swedish Social Policy in the 1990s"
"20701",121018,"article","Resisting Violence against Women in Central America: The Experience of a Feminist Collective"
"20702",24631,"article","Resisting amnesia in the countertransference: A clinical strategy for working with lesbian patients."
"20703",1813,"article","Resisting resistance: Involuntary substance abuse group therapy."
"20704",39492,"article","Resisting the evil empire: comments on “Social work and psychotropic drug treatment”."
"20705",857,"article","Resisting the pull of the health insurance tarbaby: An organizational model for surviving managed care."
"20706",122777,"article","Resolving Identity Conflict: Gay, Lesbian, and Queer Individuals with a Christian Upbringing"
"20707",25007,"article","Resolving ethical conflicts in a managed health care environment."
"20708",26204,"article","Resolving ethical conflicts in providing case management services to the elderly."
"20709",11206,"article","Resolving social work value conflict: Social justice as the primary organizing value for social work."
"20710",25053,"article","Resolving some therapeutic impasses by disclosing countertransference."
"20711",20677,"article","Resolving the Dilemma between Organizing and Services: Los Angeles ACORN's Welfare Advocacy."
"20712",24498,"article","Resolving therapeutic impasses by using the supervisor's countertransference."
"20713",52869,"article","Resolving uncertainties? The contribution of some recent feminist ethical theory to the social professions."
"20714",13024,"article","Resonance, intersectionality, and reflexivity in critical pedagogy (and research methodology)."
"20715",122750,"article","Resonancias platónicas en la serie de fragmentos 33-36 del Protréptico de Aristóteles"
"20716",35910,"article","Resource and Educational Empowerment: A Social Work Paradigm for the Disenfranchised."
"20717",10683,"article","Resource and personnel issues in Saudi Arabian health care."
"20718",24385,"article","Resource dependencies of old age homes: Definitions and measurements."
"20719",58645,"article","Resource development and social work: funding early intervention through homemaker services for brain-damaged children in Jerusalem."
"20720",122495,"article","Resource platform, capacity building and social networking: a case study of NPI initiative"
"20721",49745,"article","Resources ancillary services and classroom instruction: thoughts of a deaf-blind social work student and her teacher."
"20722",813,"article","Resources and supports for mothers with severe mental illness."
"20723",121086,"article","Resources for Doctoral Education in Social Work"
"20724",1072,"article","Resources for friendship intervention."
"20725",22784,"article","Resources, Family Ties, and Well-Being of Never-Married Men and Women."
"20726",80341,"article","Respect-based control and anger as determinants of children's socio-emotional development."
"20727",26105,"article","Respecting ethnic elders: A perspective for care providers."
"20728",40417,"article","Respecting the uniqueness of the individual: social work practice within a reflective model."
"20729",2822,"article","Respite and family support services: Responding to the need."
"20730",29,"article","Respite care for HIV-affected families."
"20731",107,"article","Respite care in a geriatric rehabilitation hospital: A support system for caregivers of disabled elderly."
"20732",945,"article","Respite service for the elderly in Hong Kong: Evaluation of a pilot project."
"20733",2085,"article","Respite use and caregiver well-being in families caring for stable and declining AD patients."
"20734",26602,"article","Respite use by dementia caregivers: Preferences and reasons for innitial use."
"20735",38593,"article","Respite use by dementia caregivers: preferences and reasons for initial use."
"20736",121821,"article","Responding To The South African Child Welfare Crisis"
"20737",35051,"article","Responding by Degrees: Surveying the Education and Practice Landscape."
"20738",3970,"article","Responding to AIDS: Rural community strategies."
"20739",51116,"article","Responding to CSWE technology guidelines: a literature review and four approaches to computerization."
"20740",120214,"article","Responding to Employment Needs: Strategies for Supporting Individuals with HIV/AIDS"
"20741",120832,"article","Responding to Non-HIV Invisible Chronic Illness within the Gay Male Community"
"20742",37613,"article","Responding to War: An Educational Imperative."
"20743",21705,"article","Responding to Youth Crime in Scotland."
"20744",15902,"article","Responding to a “Window of opportunity”: The detection and management of aged abuse in an acute and subacute health care setting."
"20745",25069,"article","Responding to child sexual abuse: An evaluation of social work by children and their carers."
"20746",33628,"article","Responding to children's street work with alternative income-generation strategies."
