"","articleID","title","year"
"11895",19497,"Journal of Baccalaureate Social Work","2006"
"11896",19498,"Journal of Baccalaureate Social Work","2006"
"11897",19499,"Journal of Baccalaureate Social Work","2006"
"11898",19500,"Journal of Baccalaureate Social Work","2006"
"11899",19501,"Journal of Baccalaureate Social Work","2006"
"11900",19502,"Journal of Baccalaureate Social Work","2006"
"11901",19503,"Social Work Research","2006"
"11902",19504,"Social Work Research","2006"
"11903",19505,"Social Work Research","2006"
"11904",19506,"Social Work Research","2006"
"11905",19507,"Australian Social Work","2006"
"11906",19508,"Australian Social Work","2006"
"11907",19509,"Australian Social Work","2006"
"11908",19510,"Australian Social Work","2006"
"11909",19511,"Australian Social Work","2006"
"11910",19512,"Australian Social Work","2006"
"11911",19513,"Australian Social Work","2006"
"11912",19514,"Social Service Review","2006"
"11913",19515,"Social Service Review","2006"
"11914",19516,"Social Service Review","2006"
"11915",19517,"Social Service Review","2006"
"11916",19518,"Social Work & Christianity","2006"
"11917",19519,"Social Work & Christianity","2006"
"11918",19520,"Social Work & Christianity","2006"
"11919",19521,"Social Work & Christianity","2006"
"11920",19523,"Clinical Social Work Journal","2006"
"11921",19524,"Clinical Social Work Journal","2006"
"11922",19525,"Clinical Social Work Journal","2006"
"11923",19526,"Clinical Social Work Journal","2006"
"11924",19527,"Clinical Social Work Journal","2006"
"11925",19528,"Clinical Social Work Journal","2006"
"11926",19529,"Clinical Social Work Journal","2006"
"11927",19530,"Clinical Social Work Journal","2006"
"11928",19531,"Clinical Social Work Journal","2006"
"11929",19532,"Clinical Social Work Journal","2006"
"11930",19533,"Practice: Social Work in Action","2006"
"11931",19534,"Practice: Social Work in Action","2006"
"11932",19535,"Practice: Social Work in Action","2006"
"11933",19536,"Practice: Social Work in Action","2006"
"11934",19537,"Practice: Social Work in Action","2006"
"11935",19538,"School Social Work Journal","2006"
"11936",19539,"School Social Work Journal","2006"
"11937",19540,"School Social Work Journal","2006"
"11938",19541,"School Social Work Journal","2006"
"11939",19542,"School Social Work Journal","2006"
"11940",19543,"School Social Work Journal","2006"
"11941",19544,"International Social Work","2006"
"11942",19545,"International Social Work","2006"
"11943",19546,"International Social Work","2006"
"11944",19547,"International Social Work","2006"
"11945",19548,"Social Work Education","2006"
"11946",19549,"Social Work Education","2006"
"11947",19550,"Social Work Education","2006"
"11948",19551,"Social Work Education","2006"
"11949",19552,"Social Work Education","2006"
"11950",19553,"Social Work Education","2006"
"11951",19554,"Social Work Education","2006"
"11952",19555,"Journal of Social Work Education","2006"
"11953",19556,"Journal of Social Work Education","2006"
"11954",19557,"Journal of Social Work Education","2006"
"11955",19558,"Journal of Social Work Education","2006"
"11956",19559,"Journal of Social Work Education","2006"
"11957",19560,"Journal of Social Work Education","2006"
"11958",19561,"Journal of Social Work Education","2006"
"11959",19562,"Journal of Social Work Education","2006"
"11960",19563,"Journal of Social Work Education","2006"
"11961",19564,"Journal of Social Work Education","2006"
"11962",19565,"British Journal of Social Work","2006"
"11963",19566,"British Journal of Social Work","2006"
"11964",19567,"British Journal of Social Work","2006"
"11965",19568,"British Journal of Social Work","2006"
"11966",19569,"British Journal of Social Work","2006"
"11967",19570,"British Journal of Social Work","2006"
"11968",19571,"British Journal of Social Work","2006"
"11969",19572,"British Journal of Social Work","2006"
"11970",19573,"British Journal of Social Work","2006"
"11971",19574,"Journal of Sociology & Social Welfare","2006"
"11972",19575,"Journal of Sociology & Social Welfare","2006"
"11973",19576,"Journal of Sociology & Social Welfare","2006"
"11974",19577,"Journal of Sociology & Social Welfare","2006"
"11975",19578,"Journal of Sociology & Social Welfare","2006"
"11976",19579,"Journal of Sociology & Social Welfare","2006"
"11977",19580,"Research on Social Work Practice","2006"
"11978",19581,"Research on Social Work Practice","2006"
"11979",19582,"Research on Social Work Practice","2006"
"11980",19583,"Research on Social Work Practice","2006"
"11981",19584,"Research on Social Work Practice","2006"
"11982",19585,"Research on Social Work Practice","2006"
"11983",19586,"Research on Social Work Practice","2006"
"11984",19587,"Qualitative Social Work","2006"
"11985",19588,"Qualitative Social Work","2006"
"11986",19589,"Qualitative Social Work","2006"
"11987",19590,"Qualitative Social Work","2006"
"11988",19591,"Qualitative Social Work","2006"
"11989",19592,"Qualitative Social Work","2006"
"11990",19593,"Journal of Sociology & Social Welfare","2006"
"11991",19594,"Child & Adolescent Social Work Journal","2006"
"11992",19595,"Child & Adolescent Social Work Journal","2006"
"11993",19596,"Child & Adolescent Social Work Journal","2006"
"11994",19597,"Child & Adolescent Social Work Journal","2006"
"11995",19598,"Child & Adolescent Social Work Journal","2006"
"11996",19599,"Child & Adolescent Social Work Journal","2006"
"11997",19600,"Child & Adolescent Social Work Journal","2006"
"11998",19601,"Social Work Education","2006"
"11999",19602,"Social Work Education","2006"
"12000",19603,"Social Work Education","2006"
"12001",19604,"Social Work Education","2006"
"12002",19605,"Social Work Education","2006"
"12003",19606,"Social Work Education","2006"
"12004",19607,"Health & Social Work","2006"
"12005",19608,"Health & Social Work","2006"
"12006",19609,"Health & Social Work","2006"
"12007",19610,"Health & Social Work","2006"
"12008",19611,"Health & Social Work","2006"
"12009",19612,"Health & Social Work","2006"
"12010",19613,"Health & Social Work","2006"
"12011",19614,"Health & Social Work","2006"
"12012",19615,"Health & Social Work","2006"
"12013",19616,"Health & Social Work","2006"
"12014",19617,"Journal of Social Work","2006"
"12015",19618,"Journal of Social Work","2006"
"12016",19619,"Journal of Social Work","2006"
"12017",19620,"Journal of Social Work","2006"
"12018",19622,"Child & Family Social Work","2006"
"12019",19623,"Child & Family Social Work","2006"
"12020",19624,"Child & Family Social Work","2006"
"12021",19625,"Child & Family Social Work","2006"
"12022",19626,"Child & Family Social Work","2006"
"12023",19627,"Child & Family Social Work","2006"
"12024",19628,"Child & Family Social Work","2006"
"12025",19629,"Child & Family Social Work","2006"
"12026",19630,"Children & Schools","2006"
"12027",19631,"Children & Schools","2006"
"12028",19632,"Children & Schools","2006"
"12029",19633,"Children & Schools","2006"
"12030",19634,"Children & Schools","2006"
"12031",19635,"Children & Schools","2006"
"12032",19636,"Families in Society","2006"
"12033",19637,"Families in Society","2006"
"12034",19638,"Families in Society","2006"
"12035",19639,"Families in Society","2006"
"12036",19640,"Families in Society","2006"
"12037",19641,"Families in Society","2006"
"12038",19642,"Families in Society","2006"
"12039",19643,"Families in Society","2006"
"12040",19644,"Families in Society","2006"
"12041",19645,"Families in Society","2006"
"12042",19646,"Families in Society","2006"
"12043",19647,"Families in Society","2006"
"12044",19648,"Families in Society","2006"
"12045",19649,"Families in Society","2006"
"12046",19650,"Families in Society","2006"
"12047",19651,"Families in Society","2006"
"12048",19652,"Journal of Social Work Practice","2006"
"12049",19653,"Journal of Social Work Practice","2006"
"12050",19654,"Journal of Social Work Practice","2006"
"12051",19655,"Journal of Social Work Practice","2006"
"12052",19656,"Journal of Social Work Practice","2006"
"12053",19657,"Journal of Social Work Practice","2006"
"12054",19658,"Social Work","2006"
"12055",19659,"Social Work","2006"
"12056",19660,"Social Work","2006"
"12057",19661,"Social Work","2006"
"12058",19662,"Social Work","2006"
"12059",19663,"Social Work","2006"
"12060",19664,"Social Work","2006"
"12061",19665,"Social Work","2006"
"12062",19666,"International Social Work","2006"
"12063",19667,"International Social Work","2006"
"12064",19668,"International Social Work","2006"
"12065",19669,"International Social Work","2006"
"12066",19670,"International Social Work","2006"
"12067",19671,"International Social Work","2006"
"12068",19672,"British Journal of Social Work","2006"
"12069",19673,"British Journal of Social Work","2006"
"12070",19674,"British Journal of Social Work","2006"
"12071",19675,"British Journal of Social Work","2006"
"12072",19676,"British Journal of Social Work","2006"
"12073",19677,"British Journal of Social Work","2006"
"12074",19678,"British Journal of Social Work","2006"
"12075",19679,"International Journal of Social Welfare","2006"
"12076",19680,"International Journal of Social Welfare","2006"
"12077",19681,"International Journal of Social Welfare","2006"
"12078",19682,"International Journal of Social Welfare","2006"
"12079",19683,"International Journal of Social Welfare","2006"
"12080",19684,"International Journal of Social Welfare","2006"
"12081",19685,"International Journal of Social Welfare","2006"
"12082",19686,"International Journal of Social Welfare","2006"
"12083",19687,"International Journal of Social Welfare","2006"
"12084",19688,"Research on Social Work Practice","2006"
"12085",19689,"Research on Social Work Practice","2006"
"12086",19690,"Research on Social Work Practice","2006"
"12087",19691,"Research on Social Work Practice","2006"
"12088",19692,"International Journal of Social Welfare","2006"
"12089",19693,"Child & Adolescent Social Work Journal","2006"
"12090",19694,"Child & Adolescent Social Work Journal","2006"
"12091",19695,"Child & Adolescent Social Work Journal","2006"
"12092",19696,"Child & Adolescent Social Work Journal","2006"
"12093",19697,"Child & Adolescent Social Work Journal","2006"
"12094",19698,"Child & Adolescent Social Work Journal","2006"
"12095",19699,"Australian Social Work","2006"
"12096",19700,"Australian Social Work","2006"
"12097",19701,"Australian Social Work","2006"
"12098",19702,"Australian Social Work","2006"
"12099",19703,"Australian Social Work","2006"
"12100",19704,"Australian Social Work","2006"
"12101",19705,"Australian Social Work","2006"
"12102",19706,"Social Service Review","2006"
"12103",19707,"Social Service Review","2006"
"12104",19708,"Social Service Review","2006"
"12105",19709,"Clinical Social Work Journal","2006"
"12106",19710,"Clinical Social Work Journal","2006"
"12107",19711,"Clinical Social Work Journal","2006"
"12108",19712,"Clinical Social Work Journal","2006"
"12109",19713,"Clinical Social Work Journal","2006"
"12110",19714,"Clinical Social Work Journal","2006"
"12111",19715,"Social Work Education","2006"
"12112",19717,"Social Work Education","2006"
"12113",19718,"Social Work Education","2006"
"12114",19719,"Social Work Education","2006"
"12115",19720,"Social Work Education","2006"
"12116",19721,"Social Work Education","2006"
"12117",19722,"Social Work Education","2006"
"12118",19723,"Social Work Education","2006"
"12119",19724,"Social Work Education","2006"
"12120",19725,"Social Work Education","2006"
"12121",19726,"Practice: Social Work in Action","2006"
"12122",19727,"Practice: Social Work in Action","2006"
"12123",19728,"Practice: Social Work in Action","2006"
"12124",19729,"Practice: Social Work in Action","2006"
"12125",19730,"Practice: Social Work in Action","2006"
"12126",19731,"School Social Work Journal","2006"
"12127",19732,"School Social Work Journal","2006"
"12128",19733,"School Social Work Journal","2006"
"12129",19734,"School Social Work Journal","2006"
"12130",19735,"School Social Work Journal","2006"
"12131",19736,"School Social Work Journal","2006"
"12132",19737,"School Social Work Journal","2006"
"12133",19738,"School Social Work Journal","2006"
"12134",19740,"Journal of Sociology & Social Welfare","2006"
"12135",19741,"Journal of Sociology & Social Welfare","2006"
"12136",19742,"Journal of Sociology & Social Welfare","2006"
"12137",19743,"Journal of Sociology & Social Welfare","2006"
"12138",19744,"Journal of Sociology & Social Welfare","2006"
"12139",19745,"Journal of Sociology & Social Welfare","2006"
"12140",19746,"Journal of Sociology & Social Welfare","2006"
"12141",19747,"Social Work & Christianity","2006"
"12142",19748,"Social Work & Christianity","2006"
"12143",19749,"Social Work & Christianity","2006"
"12144",19750,"Social Work & Christianity","2006"
"12145",19751,"British Journal of Social Work","2006"
"12146",19752,"British Journal of Social Work","2006"
"12147",19753,"British Journal of Social Work","2006"
"12148",19754,"British Journal of Social Work","2006"
"12149",19755,"British Journal of Social Work","2006"
"12150",19756,"British Journal of Social Work","2006"
"12151",19757,"British Journal of Social Work","2006"
"12152",19758,"British Journal of Social Work","2006"
"12153",19759,"British Journal of Social Work","2006"
"12154",19760,"Qualitative Social Work","2006"
"12155",19761,"Qualitative Social Work","2006"
"12156",19762,"Qualitative Social Work","2006"
"12157",19763,"Qualitative Social Work","2006"
"12158",19764,"Journal of Social Work Education","2005"
"12159",19765,"Journal of Social Work Education","2005"
"12160",19766,"Journal of Social Work Education","2005"
"12161",19767,"Journal of Social Work Education","2005"
"12162",19768,"Journal of Social Work Education","2005"
"12163",19769,"Journal of Social Work Education","2005"
"12164",19770,"Journal of Social Work Education","2005"
"12165",19771,"Journal of Social Work Education","2005"
"12166",19772,"Journal of Social Work Education","2005"
"12167",19773,"Journal of Social Work Education","2005"
"12168",19774,"Journal of Social Work Education","2005"
"12169",19775,"Journal of Social Work Education","2005"
"12170",19776,"Journal of Social Work Education","2005"
"12171",19778,"Social Work Education","2006"
"12172",19779,"Social Work Education","2006"
"12173",19780,"Social Work Education","2006"
"12174",19781,"Social Work Education","2006"
"12175",19782,"Social Work Education","2006"
"12176",19783,"Social Work Education","2006"
"12177",19784,"Social Work Education","2006"
"12178",19785,"Social Work Education","2006"
"12179",19787,"Journal of Human Behavior in the Social Environment","2007"
"12180",19788,"Administration in Social Work","2007"
"12181",19789,"Journal of Human Behavior in the Social Environment","2007"
"12182",19790,"Journal of Social Work Research & Evaluation","2005"
"12183",19791,"Journal of Social Work Research & Evaluation","2005"
"12184",19792,"Journal of Social Work Research & Evaluation","2005"
"12185",19793,"Journal of Social Work Research & Evaluation","2005"
"12186",19794,"Journal of Social Work Research & Evaluation","2005"
"12187",19795,"Journal of Social Work Research & Evaluation","2005"
"12188",19796,"Journal of Social Work Research & Evaluation","2005"
"12189",19797,"Journal of Social Work Research & Evaluation","2005"
"12190",19798,"Children & Schools","2006"
"12191",19799,"Child & Family Social Work","2006"
"12192",19800,"Journal of Social Work Practice","2006"
"12193",19801,"International Social Work","2006"
"12194",19802,"International Social Work","2006"
"12195",19803,"International Social Work","2006"
"12196",19804,"International Social Work","2006"
"12197",19805,"International Social Work","2006"
"12198",19806,"International Social Work","2006"
"12199",19807,"Health & Social Work","2006"
"12200",19808,"Health & Social Work","2006"
"12201",19810,"Health & Social Work","2006"
"12202",19811,"Health & Social Work","2006"
"12203",19812,"Health & Social Work","2006"
"12204",19813,"Health & Social Work","2006"
"12205",19814,"Health & Social Work","2006"
"12206",19815,"Health & Social Work","2006"
"12207",19816,"Child & Family Social Work","2006"
"12208",19817,"Child & Family Social Work","2006"
"12209",19818,"Child & Family Social Work","2006"
"12210",19819,"Child & Family Social Work","2006"
"12211",19820,"Child & Family Social Work","2006"
"12212",19821,"Child & Family Social Work","2006"
"12213",19822,"Child & Family Social Work","2006"
"12214",19823,"Child & Family Social Work","2006"
"12215",19824,"Research on Social Work Practice","2006"
"12216",19825,"Research on Social Work Practice","2006"
"12217",19826,"Research on Social Work Practice","2006"
"12218",19827,"Research on Social Work Practice","2006"
"12219",19828,"Research on Social Work Practice","2006"
"12220",19829,"Research on Social Work Practice","2006"
"12221",19830,"Research on Social Work Practice","2006"
"12222",19831,"Research on Social Work Practice","2006"
"12223",19832,"Children & Schools","2006"
"12224",19833,"Children & Schools","2006"
"12225",19834,"Children & Schools","2006"
"12226",19835,"Children & Schools","2006"
"12227",19836,"Children & Schools","2006"
"12228",19837,"Children & Schools","2006"
"12229",19838,"Children & Schools","2006"
"12230",19839,"Social Work Education","2006"
"12231",19840,"Social Work Education","2006"
"12232",19841,"Social Work Education","2006"
"12233",19842,"Social Work Education","2006"
"12234",19843,"Social Work Education","2006"
"12235",19844,"Social Work Education","2006"
"12236",19845,"Child & Adolescent Social Work Journal","2006"
"12237",19846,"Child & Adolescent Social Work Journal","2006"
"12238",19847,"Child & Adolescent Social Work Journal","2006"
"12239",19848,"Child & Adolescent Social Work Journal","2006"
"12240",19849,"Child & Adolescent Social Work Journal","2006"
"12241",19850,"Child & Adolescent Social Work Journal","2006"
"12242",19851,"Social Work","2006"
"12243",19853,"Social Work","2006"
"12244",19854,"Social Work","2006"
"12245",19855,"Social Work","2006"
"12246",19856,"Social Work","2006"
"12247",19857,"Social Work","2006"
"12248",19858,"Social Work","2006"
"12249",19859,"Social Work","2006"
"12250",19860,"Families in Society","2006"
"12251",19861,"Families in Society","2006"
"12252",19862,"Families in Society","2006"
"12253",19863,"Families in Society","2006"
"12254",19864,"Families in Society","2006"
"12255",19865,"Families in Society","2006"
"12256",19866,"Families in Society","2006"
"12257",19867,"Families in Society","2006"
"12258",19868,"Families in Society","2006"
"12259",19869,"Families in Society","2006"
"12260",19870,"Families in Society","2006"
"12261",19871,"Families in Society","2006"
"12262",19872,"Families in Society","2006"
"12263",19873,"Families in Society","2006"
"12264",19874,"Families in Society","2006"
"12265",19875,"British Journal of Social Work","2006"
"12266",19876,"British Journal of Social Work","2006"
"12267",19877,"British Journal of Social Work","2006"
"12268",19878,"British Journal of Social Work","2006"
"12269",19879,"British Journal of Social Work","2006"
"12270",19880,"British Journal of Social Work","2006"
"12271",19881,"British Journal of Social Work","2006"
"12272",19882,"British Journal of Social Work","2006"
"12273",19883,"International Journal of Social Welfare","2006"
"12274",19884,"International Journal of Social Welfare","2006"
"12275",19885,"International Journal of Social Welfare","2006"
"12276",19886,"International Journal of Social Welfare","2006"
"12277",19887,"International Journal of Social Welfare","2006"
"12278",19888,"International Journal of Social Welfare","2006"
"12279",19889,"International Journal of Social Welfare","2006"
"12280",19890,"Journal of Social Work","2006"
"12281",19891,"Journal of Social Work","2006"
"12282",19892,"Journal of Social Work","2006"
"12283",19893,"Journal of Social Work","2006"
"12284",19894,"Journal of Social Work","2006"
"12285",19895,"Journal of Baccalaureate Social Work","2006"
"12286",19896,"Journal of Baccalaureate Social Work","2006"
"12287",19897,"Journal of Baccalaureate Social Work","2006"
"12288",19898,"Journal of Baccalaureate Social Work","2006"
"12289",19899,"Journal of Baccalaureate Social Work","2006"
"12290",19900,"Australian Social Work","2006"
"12291",19901,"Australian Social Work","2006"
"12292",19902,"Australian Social Work","2006"
"12293",19903,"Australian Social Work","2006"
"12294",19904,"Australian Social Work","2006"
"12295",19905,"Australian Social Work","2006"
"12296",19906,"Australian Social Work","2006"
"12297",19907,"Social Service Review","2006"
"12298",19909,"Clinical Social Work Journal","2006"
"12299",19910,"Clinical Social Work Journal","2006"
"12300",19911,"Clinical Social Work Journal","2006"
"12301",19912,"Clinical Social Work Journal","2006"
"12302",19913,"Clinical Social Work Journal","2006"
"12303",19914,"Clinical Social Work Journal","2006"
"12304",19915,"Social Work Education","2006"
"12305",19917,"Social Work Education","2006"
"12306",19918,"Social Work Education","2006"
"12307",19919,"Social Work Education","2006"
"12308",19920,"Social Work Education","2006"
"12309",19921,"Social Work Education","2006"
"12310",19922,"Social Work Education","2006"
"12311",19923,"Practice: Social Work in Action","2006"
"12312",19924,"Practice: Social Work in Action","2006"
"12313",19925,"Practice: Social Work in Action","2006"
"12314",19926,"Practice: Social Work in Action","2006"
"12315",19927,"Practice: Social Work in Action","2006"
"12316",19928,"Journal of Social Work Practice","2006"
"12317",19929,"Journal of Social Work Practice","2006"
"12318",19930,"Journal of Social Work Practice","2006"
"12319",19931,"Journal of Social Work Practice","2006"
"12320",19932,"Journal of Social Work Practice","2006"
"12321",19933,"Journal of Social Work Practice","2006"
"12322",19934,"Journal of Social Work Practice","2006"
"12323",19935,"Journal of Social Work Education","2006"
"12324",19936,"Journal of Social Work Education","2006"
"12325",19937,"Journal of Social Work Education","2006"
"12326",19938,"Journal of Social Work Education","2006"
"12327",19939,"Journal of Social Work Education","2006"
"12328",19940,"Journal of Social Work Education","2006"
"12329",19941,"Journal of Social Work Education","2006"
"12330",19942,"International Social Work","2006"
"12331",19943,"International Social Work","2006"
"12332",19944,"International Social Work","2006"
"12333",19945,"International Social Work","2006"
"12334",19946,"International Social Work","2006"
"12335",19947,"International Social Work","2006"
"12336",19948,"Social Work & Christianity","2006"
"12337",19949,"Social Work & Christianity","2006"
"12338",19950,"Social Work & Christianity","2006"
"12339",19951,"Social Work & Christianity","2006"
"12340",19952,"Social Work & Christianity","2006"
"12341",19953,"Journal of Sociology & Social Welfare","2006"
"12342",19954,"Journal of Sociology & Social Welfare","2006"
"12343",19955,"Journal of Sociology & Social Welfare","2006"
"12344",19956,"Journal of Sociology & Social Welfare","2006"
"12345",19957,"Journal of Sociology & Social Welfare","2006"
"12346",19958,"Journal of Sociology & Social Welfare","2006"
"12347",19959,"Journal of Sociology & Social Welfare","2006"
"12348",19960,"Journal of Sociology & Social Welfare","2006"
"12349",19961,"Journal of Sociology & Social Welfare","2006"
"12350",19962,"Journal of Sociology & Social Welfare","2006"
"12351",19963,"Journal of Sociology & Social Welfare","2006"
"12352",19964,"Journal of Sociology & Social Welfare","2006"
"12353",19965,"School Social Work Journal","2006"
"12354",19966,"School Social Work Journal","2006"
"12355",19967,"School Social Work Journal","2006"
"12356",19968,"School Social Work Journal","2006"
"12357",19969,"School Social Work Journal","2006"
"12358",19970,"Qualitative Social Work","2006"
"12359",19971,"Qualitative Social Work","2006"
"12360",19972,"Qualitative Social Work","2006"
"12361",19973,"Qualitative Social Work","2006"
"12362",19974,"Qualitative Social Work","2006"
"12363",19975,"Qualitative Social Work","2006"
"12364",19976,"Research on Social Work Practice","2006"
"12365",19977,"Research on Social Work Practice","2006"
"12366",19978,"Research on Social Work Practice","2006"
"12367",19979,"Research on Social Work Practice","2006"
"12368",19980,"Research on Social Work Practice","2006"
"12369",19981,"Research on Social Work Practice","2006"
"12370",19982,"Research on Social Work Practice","2006"
"12371",19983,"Research on Social Work Practice","2006"
"12372",19984,"Research on Social Work Practice","2006"
"12373",19985,"Research on Social Work Practice","2006"
"12374",19986,"Child & Adolescent Social Work Journal","2006"
"12375",19987,"Child & Adolescent Social Work Journal","2006"
"12376",19988,"Child & Adolescent Social Work Journal","2006"
"12377",19989,"Child & Adolescent Social Work Journal","2006"
"12378",19990,"Child & Adolescent Social Work Journal","2006"
"12379",19991,"Child & Adolescent Social Work Journal","2006"
"12380",19992,"British Journal of Social Work","2006"
"12381",19993,"Health & Social Work","2006"
"12382",19994,"Health & Social Work","2006"
"12383",19995,"Health & Social Work","2006"
"12384",19996,"Health & Social Work","2006"
"12385",19997,"Health & Social Work","2006"
"12386",19998,"Health & Social Work","2006"
"12387",19999,"Health & Social Work","2006"
"12388",20000,"Health & Social Work","2006"
"12389",20001,"Health & Social Work","2006"
"12390",20002,"Child & Family Social Work","2006"
"12391",20003,"Child & Family Social Work","2006"
"12392",20004,"Child & Family Social Work","2006"
"12393",20005,"Child & Family Social Work","2006"
"12394",20006,"Child & Family Social Work","2006"
"12395",20007,"Child & Family Social Work","2006"
"12396",20008,"Child & Family Social Work","2006"
"12397",20009,"Child & Family Social Work","2006"
"12398",20010,"Social Development Issues","2006"
"12399",20011,"Social Development Issues","2006"
"12400",20012,"Social Development Issues","2006"
"12401",20013,"Social Development Issues","2006"
"12402",20014,"Social Development Issues","2006"
"12403",20015,"Journal of Social Work in End-of-Life & Palliative Care","2006"
"12404",20016,"Journal of Social Work in End-of-Life & Palliative Care","2006"
"12405",20017,"Journal of Social Work in End-of-Life & Palliative Care","2006"
"12406",20018,"Journal of Social Work in End-of-Life & Palliative Care","2006"
"12407",20019,"Journal of Religion & Spirituality in Social Work","2006"
"12408",20020,"Journal of Religion & Spirituality in Social Work","2006"
"12409",20021,"Journal of Religion & Spirituality in Social Work","2006"
"12410",20022,"Journal of Religion & Spirituality in Social Work","2006"
"12411",20023,"Journal of Religion & Spirituality in Social Work","2006"
"12412",20024,"Journal of Religion & Spirituality in Social Work","2006"
"12413",20025,"Journal of Religion & Spirituality in Social Work","2006"
"12414",20026,"Journal of Religion & Spirituality in Social Work","2006"
"12415",20027,"Journal of Religion & Spirituality in Social Work","2006"
"12416",20028,"Journal of Religion & Spirituality in Social Work","2006"
"12417",20029,"Journal of Religion & Spirituality in Social Work","2006"
"12418",20030,"Journal of Religion & Spirituality in Social Work","2006"
"12419",20031,"Journal of Religion & Spirituality in Social Work","2006"
"12420",20032,"Journal of Religion & Spirituality in Social Work","2006"
"12421",20033,"Journal of Human Behavior in the Social Environment","2006"
"12422",20034,"Journal of Human Behavior in the Social Environment","2006"
"12423",20035,"Journal of Human Behavior in the Social Environment","2006"
"12424",20036,"Journal of Human Behavior in the Social Environment","2006"
"12425",20037,"Journal of Human Behavior in the Social Environment","2006"
"12426",20038,"Journal of Human Behavior in the Social Environment","2006"
"12427",20039,"Children & Schools","2006"
"12428",20040,"Children & Schools","2006"
"12429",20041,"Children & Schools","2006"
"12430",20042,"Children & Schools","2006"
"12431",20043,"Children & Schools","2006"
"12432",20044,"Children & Schools","2006"
"12433",20045,"Journal of Human Behavior in the Social Environment","2006"
"12434",20046,"Journal of Human Behavior in the Social Environment","2006"
"12435",20047,"Journal of Human Behavior in the Social Environment","2006"
"12436",20048,"Journal of Human Behavior in the Social Environment","2006"
"12437",20049,"Journal of Human Behavior in the Social Environment","2006"
"12438",20050,"Journal of Human Behavior in the Social Environment","2006"
"12439",20052,"Journal of Human Behavior in the Social Environment","2006"
"12440",20053,"Journal of Human Behavior in the Social Environment","2006"
"12441",20054,"Journal of Human Behavior in the Social Environment","2006"
"12442",20055,"Journal of Human Behavior in the Social Environment","2006"
"12443",20056,"Journal of Gerontological Social Work","2006"
"12444",20057,"Journal of Gerontological Social Work","2006"
"12445",20058,"Journal of Gerontological Social Work","2006"
"12446",20059,"Journal of Gerontological Social Work","2006"
"12447",20060,"Journal of Gerontological Social Work","2006"
"12448",20061,"Journal of Gerontological Social Work","2006"
"12449",20062,"Journal of Gerontological Social Work","2006"
"12450",20063,"Journal of Gerontological Social Work","2006"
"12451",20064,"Journal of Gerontological Social Work","2006"
"12452",20065,"Journal of Gerontological Social Work","2006"
"12453",20066,"Journal of Gerontological Social Work","2006"
"12454",20067,"Journal of Gerontological Social Work","2006"
"12455",20068,"Journal of Gerontological Social Work","2006"
"12456",20069,"Journal of Gerontological Social Work","2006"
"12457",20070,"Journal of Gerontological Social Work","2006"
"12458",20071,"Journal of Gerontological Social Work","2006"
"12459",20072,"Journal of Gerontological Social Work","2006"
"12460",20073,"Journal of Gerontological Social Work","2006"
"12461",20074,"Journal of Gerontological Social Work","2006"
"12462",20075,"Journal of Gerontological Social Work","2006"
"12463",20076,"Journal of Gerontological Social Work","2006"
"12464",20077,"Journal of Gerontological Social Work","2006"
"12465",20078,"Journal of Gerontological Social Work","2006"
"12466",20079,"Journal of Gerontological Social Work","2006"
"12467",20080,"Journal of Gerontological Social Work","2006"
"12468",20081,"Journal of Gerontological Social Work","2006"
"12469",20082,"Journal of Gerontological Social Work","2006"
"12470",20083,"Journal of Gerontological Social Work","2006"
"12471",20084,"Journal of Gerontological Social Work","2006"
"12472",20085,"Administration in Social Work","2006"
"12473",20086,"Administration in Social Work","2006"
"12474",20087,"Administration in Social Work","2006"
"12475",20088,"Administration in Social Work","2006"
"12476",20089,"Administration in Social Work","2006"
"12477",20090,"Administration in Social Work","2006"
"12478",20091,"Administration in Social Work","2006"
"12479",20092,"Administration in Social Work","2006"
"12480",20093,"Administration in Social Work","2006"
"12481",20094,"Journal of Social Service Research","2006"
"12482",20095,"Journal of Social Service Research","2006"
"12483",20096,"Journal of Social Service Research","2006"
"12484",20097,"Journal of Social Service Research","2006"
"12485",20098,"Journal of Social Service Research","2006"
"12486",20099,"Journal of Social Service Research","2006"
"12487",20100,"Journal of Social Service Research","2006"
"12488",20101,"Journal of Social Service Research","2006"
"12489",20102,"Journal of Social Service Research","2006"
"12490",20103,"Journal of Social Service Research","2006"
"12491",20104,"Journal of Social Service Research","2006"
"12492",20105,"Journal of Social Service Research","2006"
"12493",20106,"Journal of Social Service Research","2006"
"12494",20107,"Journal of Social Service Research","2006"
"12495",20108,"Journal of Social Service Research","2006"
"12496",20109,"Journal of Social Service Research","2006"
"12497",20110,"Journal of Social Service Research","2006"
"12498",20111,"Journal of Social Service Research","2006"
"12499",20112,"Journal of Social Service Research","2006"
"12500",20113,"Journal of Social Service Research","2006"
"12501",20114,"Journal of Psychosocial Oncology","2006"
"12502",20115,"Journal of Psychosocial Oncology","2006"
"12503",20116,"Journal of Psychosocial Oncology","2006"
"12504",20117,"Journal of Psychosocial Oncology","2006"
"12505",20118,"Journal of Psychosocial Oncology","2006"
"12506",20119,"Journal of Psychosocial Oncology","2006"
"12507",20120,"Journal of Psychosocial Oncology","2006"
"12508",20121,"Social Work in Mental Health","2006"
"12509",20122,"Social Work in Mental Health","2006"
